ÇàÁ¤µ¿ÄÚµå,½Ã°£´ë±¸ºÐ,ÃÑ»ýÈ°ÀÎ±¸¼öÆò±Õ,60-64¼¼,65¼¼-69¼¼,70¼¼ÀÌ»ó
11215820,Àú³á,25261.10649,832.2413133,599.5326399,788.1804863
11215830,Àú³á,20740.26266,721.7729828,514.9238991,686.1123817
11215840,Àú³á,24819.79511,786.1525254,545.3350465,771.1255729
11215847,Àú³á,30248.04099,995.7016587,677.9115533,893.9889364
11215850,Àú³á,22412.30634,681.4474195,454.4065742,672.2445726
11215860,Àú³á,21555.96685,728.3979939,538.4778136,824.5687259
11215870,Àú³á,34454.90883,1043.972305,688.8346474,933.8937047
11230536,Àú³á,41534.77488,1520.385148,1053.175301,1642.490343
11230545,Àú³á,29435.54886,1107.799878,910.43834,1479.047939
11230560,Àú³á,34244.17682,1177.530107,905.1606893,1410.908173
11230570,Àú³á,16423.4678,542.9901326,406.7674451,615.3790802
11230600,Àú³á,21935.58549,731.2707913,513.2737541,756.9926249
11230610,Àú³á,23649.03893,914.6731852,634.515292,971.7827783
11230650,Àú³á,33866.14387,1253.124627,849.2169094,1153.948786
11230660,Àú³á,30287.96549,947.700791,722.5969888,1075.817646
11230705,Àú³á,19281.52424,823.844377,690.9012138,1026.655619
11230710,Àú³á,20597.69816,439.8191029,398.2182479,625.8666308
11230720,Àú³á,17145.57906,478.0153496,388.725799,577.1405286
11230730,Àú³á,17765.22762,547.1416275,458.1919396,684.2637992
11230740,Àú³á,22513.73044,534.4965587,400.3638086,653.2582767
11230750,Àú³á,15033.26899,487.0634751,400.4437445,672.1174897
11260520,Àú³á,20987.75096,768.7498488,551.4816452,863.6679916
11260540,Àú³á,15923.4061,610.4206308,493.4879872,702.9750582
11260550,Àú³á,10669.69224,404.6230886,294.0165586,422.3527447
11260565,Àú³á,29359.74594,1125.502292,786.8615647,1192.133756
11260570,Àú³á,20547.06783,825.8649108,638.7675406,894.8057727
11260575,Àú³á,20704.64341,750.9823334,569.4496217,843.5486239
11260580,Àú³á,18756.44759,683.2200642,462.7455494,660.2124045
11260590,Àú³á,26272.06568,924.6902148,647.4498697,922.2127517
11260600,Àú³á,15431.23747,553.942352,454.6307113,654.4061344
11260610,Àú³á,27716.14558,1108.82808,868.8829356,1321.477685
11260620,Àú³á,25858.68695,967.6935713,695.572106,1073.571711
11260630,Àú³á,18097.85139,700.8023979,552.480878,804.2650138
11260655,Àú³á,37184.47866,1537.898325,1151.50789,1655.683427
11260660,Àú³á,11308.10327,459.5468435,341.2875356,501.4851684
11260680,Àú³á,33952.08392,1221.441091,818.3619183,1157.757345
11260690,Àú³á,18287.84173,675.4097348,489.9048509,764.3385835
11290525,Àú³á,20755.82018,674.8030505,509.4925973,789.7073661
11290555,Àú³á,27507.17949,750.3519812,534.0967132,791.8394973
11290575,Àú³á,27788.78042,609.4543881,456.759475,759.4837525
11290580,Àú³á,13306.46583,441.5163395,380.732351,575.1200609
11290590,Àú³á,14110.67877,450.6343539,328.5284741,485.4188304
11290600,Àú³á,25907.70132,555.1596986,425.3653591,654.0755532
11290610,Àú³á,15033.43603,497.1518486,354.2862187,541.0465493
11290620,Àú³á,15635.68189,469.2746383,392.6225698,597.296013
11290630,Àú³á,20636.11844,706.3109727,579.5927181,859.332551
11290640,Àú³á,15027.43546,462.3976052,333.2796196,530.7832292
11290650,Àú³á,17696.49261,638.8621507,535.5054995,855.3926209
11290660,Àú³á,34109.46201,862.2131593,651.9168662,1034.864931
11290685,Àú³á,18664.71843,578.8069763,483.6922751,740.9816337
11290705,Àú³á,37441.49497,1183.256882,882.4308759,1331.964973
11290715,Àú³á,23413.50199,739.7348461,583.062914,842.3902962
11290725,Àú³á,24817.09515,807.3747452,625.640259,928.1855705
11290760,Àú³á,15450.81416,576.8049978,470.5879284,678.6239695
11290770,Àú³á,13035.60271,523.3233594,405.697664,611.2541643
11290780,Àú³á,8040.219428,310.3461684,234.243279,347.7185573
11290810,Àú³á,29578.06641,1088.353856,836.5634941,1338.034545
11305534,Àú³á,23312.5191,833.6476043,667.1891507,1145.78665
11305535,Àú³á,23672.62642,966.4005597,723.5412266,1175.677498
11305545,Àú³á,36216.62377,1259.90491,992.8169489,1596.060673
11305555,Àú³á,27442.79143,1007.744047,818.1273762,1356.868298
11305575,Àú³á,21888.5751,596.688135,527.2918203,823.7350213
11305590,Àú³á,19283.90203,676.8603868,517.8960573,807.6208197
11305600,Àú³á,12006.92956,453.8509308,388.2419685,635.3480819
11305606,Àú³á,15270.73625,582.2356298,481.0986176,782.8976735
11305610,Àú³á,17248.24953,691.2743382,543.9135463,870.9201755
11305620,Àú³á,20337.18854,782.9426271,657.9129676,1047.141292
11305630,Àú³á,30784.6842,1075.812343,774.7048098,1248.997112
11305645,Àú³á,17590.36409,664.2910831,532.966602,911.7029734
11305660,Àú³á,27660.04941,1035.323678,834.3847513,1375.51619
11320511,Àú³á,21742.96364,839.7523711,604.0168599,960.497343
11320512,Àú³á,27705.58569,1045.622585,761.0853624,1191.968118
11320513,Àú³á,11954.23077,475.874148,325.8435795,529.4207574
11320514,Àú³á,30326.08759,1114.75849,834.2436785,1298.947055
11320515,Àú³á,23183.40735,870.8027147,636.8615684,918.699347
11320521,Àú³á,17316.17778,782.2789065,647.2359492,1068.359109
11320522,Àú³á,20031.69625,862.8241847,677.7634835,1040.110953
11320660,Àú³á,16832.10408,667.5091834,516.2360358,811.6099191
11320670,Àú³á,18163.22452,742.2558052,525.615745,792.1051261
11320680,Àú³á,15991.50171,593.5186768,431.5444074,679.251094
11320681,Àú³á,13045.67787,517.71381,378.489177,541.7221004
11320690,Àú³á,26677.64948,1067.951517,819.9888377,1215.781549
11320700,Àú³á,12725.70112,537.1109114,439.1791229,673.4363726
11320710,Àú³á,19027.46404,787.1195801,613.4824433,935.5076169
11350560,Àú³á,25188.87062,849.1367361,676.0377715,996.9757761
11350570,Àú³á,18663.29197,661.1075463,588.7348392,932.3305557
11350580,Àú³á,25347.52354,922.6768463,717.7606318,1102.781764
11350595,Àú³á,45577.66967,1656.24221,1277.447945,1758.407435
11350600,Àú³á,40324.60616,1179.229826,811.090352,1219.520658
11350611,Àú³á,24177.71609,837.946419,631.9908257,852.2003012
11350612,Àú³á,16586.54114,578.1956741,424.0841932,592.4851311
11350619,Àú³á,24115.9141,505.1770389,332.2033744,490.6392327
11350621,Àú³á,25082.63038,519.3881183,376.0611336,527.5079734
11350624,Àú³á,18601.76133,612.4815824,481.0046878,758.0116289
11350625,Àú³á,34913.62593,1114.216824,875.5300327,1319.979809
11350630,Àú³á,40336.26785,1687.236007,1231.796215,1785.178403
11350640,Àú³á,33855.29281,1120.318862,828.7754407,1124.043069
11350665,Àú³á,20907.82863,917.5864884,714.6850008,1177.373526
11350670,Àú³á,22416.01222,887.319872,680.8804855,1012.956035
11350695,Àú³á,46742.70914,1469.56209,1090.123928,1556.101616
11350700,Àú³á,15630.00836,472.7308973,374.4138395,510.9436199
11350710,Àú³á,16089.86896,581.6227885,424.3106923,600.5726485
11350720,Àú³á,17224.23049,563.0615629,413.2764709,564.5750798
11380510,Àú³á,32578.79317,1206.737689,892.7514597,1310.950251
11380520,Àú³á,35655.16052,1365.249978,1056.721563,1724.746512
11380530,Àú³á,20521.49797,822.3377339,587.812502,929.5770699
11380551,Àú³á,26297.65654,967.5867574,712.4311636,1080.232104
11380552,Àú³á,23731.89355,749.7076599,571.2467003,844.7774304
11380560,Àú³á,25008.61716,857.1325255,646.5165294,1017.38541
11380570,Àú³á,34298.01019,1224.876489,902.5673624,1340.240771
11380580,Àú³á,25440.57048,778.3946488,564.7153567,869.072327
11380590,Àú³á,16566.19953,483.1262968,346.7917901,518.8377703
11380600,Àú³á,23925.04738,898.1975356,673.7972,1043.098861
11380625,Àú³á,42563.79832,1373.678901,1021.756168,1558.892524
11380631,Àú³á,24369.18092,871.4610285,624.7946099,968.1081523
11380632,Àú³á,14532.52273,559.8126506,430.8486924,657.1444056
11380640,Àú³á,12552.0046,477.3775239,375.7409876,579.3464431
11380650,Àú³á,12021.74804,408.2837425,281.0910433,438.6880692
11380690,Àú³á,62446.98914,1878.266062,1412.261825,2098.604564
11410520,Àú³á,17783.24688,567.5287609,424.0586298,673.6644491
11410555,Àú³á,32643.49868,888.6318309,583.8683835,844.1893314
11410565,Àú³á,39142.20064,1059.363446,682.9522409,1022.235884
11410585,Àú³á,52513.78241,960.2887818,620.9920245,973.467193
11410615,Àú³á,36922.25385,986.2669042,727.4914931,1140.988656
11410620,Àú³á,23252.31524,849.3971065,612.5222793,933.2230467
11410640,Àú³á,17181.86215,650.4638211,509.8826226,818.0641788
11410655,Àú³á,9161.060218,344.0554457,235.8661385,347.4173529
11410660,Àú³á,13254.29988,514.3780647,373.0576788,579.526142
11410685,Àú³á,26092.29213,930.5053738,656.3675231,1027.092
11410690,Àú³á,15559.00655,421.6192616,307.1050186,479.6722234
11410700,Àú³á,19235.58276,579.7114509,423.4501896,661.7187125
11410710,Àú³á,14136.18822,457.8874068,315.2645213,508.3139757
11410720,Àú³á,36467.69834,1219.627739,937.1517999,1430.253598
11440555,Àú³á,27998.60885,822.6413248,538.0025924,713.4540623
11440565,Àú³á,35239.10758,1058.277969,740.3877298,1045.121817
11440585,Àú³á,22919.16668,733.280914,513.5247874,747.749787
11440590,Àú³á,29164.3044,762.8167623,543.8403004,744.8826562
11440600,Àú³á,21970.82862,488.6759133,344.5786449,511.8354848
11440610,Àú³á,12516.42863,307.3166651,213.4323925,300.7105806
11440630,Àú³á,17776.96148,516.374256,326.4322293,520.9809842
11440655,Àú³á,27467.77198,643.3821405,425.5155477,666.0382035
11440660,Àú³á,85635.37543,1325.203678,836.929775,1374.403026
11440680,Àú³á,24848.14342,583.7116541,381.4246596,544.3594542
11440690,Àú³á,19002.02961,493.6339255,369.47341,568.0993976
11440700,Àú³á,18314.2317,496.2851556,374.7498339,593.5192263
11440710,Àú³á,20454.15231,442.0354774,296.349468,464.7586794
11440720,Àú³á,21510.60842,553.8736562,412.4738874,639.1113073
11440730,Àú³á,34201.39227,941.907709,764.1027029,1139.884459
11440740,Àú³á,48792.02028,1056.86102,736.6327701,980.7882516
11470510,Àú³á,53137.99402,1238.795535,881.9579568,1149.229858
11470520,Àú³á,21723.60225,711.8046406,518.8926785,707.4166793
11470530,Àú³á,21807.71416,790.3860048,556.3655458,769.8127573
11470540,Àú³á,18015.84783,541.3138249,384.0475554,538.8462374
11470550,Àú³á,41610.73328,991.894089,734.5135091,1019.719057
11470560,Àú³á,14602.78043,631.8710954,480.1696224,671.0769667
11470570,Àú³á,14943.67144,566.9725964,432.5936375,619.6303555
11470580,Àú³á,13556.83328,584.6003635,408.7873398,586.0660564
11470590,Àú³á,12033.34843,434.7144157,342.9677408,467.6839683
11470600,Àú³á,10793.10334,404.3948046,300.0208826,436.7581595
11470610,Àú³á,6387.079071,246.253433,185.8953865,250.377442
11470611,Àú³á,16832.02205,693.505038,515.549377,747.4296101
11470620,Àú³á,18984.05979,538.5243785,412.668803,565.9154239
11470630,Àú³á,14570.57849,419.7192614,331.1265675,433.8959875
11470640,Àú³á,35640.53909,1221.883427,944.5487773,1354.064656
11470650,Àú³á,33238.28106,1064.772991,826.0054221,1227.872487
11470670,Àú³á,18390.54801,476.9972371,369.2293801,510.7263546
11470680,Àú³á,25429.02464,801.6103402,667.7878229,968.3461676
11500510,Àú³á,31986.67019,982.6048646,659.3266639,829.4554396
11500520,Àú³á,20427.69305,610.7548862,404.6685119,592.0881441
11500530,Àú³á,14279.18468,503.4975451,383.5141009,520.0321684
11500535,Àú³á,35742.77399,1192.588985,889.348369,1374.553665
11500540,Àú³á,49990.67579,1719.208185,1353.871103,2008.628518
11500550,Àú³á,12190.34447,387.5128846,317.533812,447.677786
11500560,Àú³á,18033.8729,679.9255965,549.8400105,729.8953087
11500570,Àú³á,17312.58137,584.4991305,468.5085533,762.0292141
11500590,Àú³á,27337.53923,865.7090623,756.2389006,1070.495352
11500591,Àú³á,19958.17964,720.8491141,525.8346991,778.2234212
11500593,Àú³á,28007.50634,942.5233835,755.8124064,1171.028823
11500603,Àú³á,42787.05793,1128.815932,739.0165539,972.8662128
11500604,Àú³á,16597.74417,734.7508188,571.7448271,825.6125967
11500605,Àú³á,10098.0372,360.0609849,282.2933304,418.9552616
11500611,Àú³á,35153.72737,956.8626917,651.3354305,949.616953
11500615,Àú³á,37684.06226,1120.251396,880.3061288,1177.016823
11500620,Àú³á,34012.99446,996.027385,685.6181785,987.7386651
11500630,Àú³á,33689.95477,1134.320521,849.2673196,1185.376377
11500640,Àú³á,26994.55812,980.057383,731.0810811,1079.935485
11500641,Àú³á,16805.04423,658.2225999,488.2444714,682.3962648
11530510,Àú³á,35088.63773,966.2104921,778.5841325,990.1387236
11530520,Àú³á,16620.119,533.7804914,375.3818929,500.070482
11530530,Àú³á,33906.91966,1296.578054,914.7430293,1227.910226
11530540,Àú³á,42293.35881,919.6342215,632.5250739,823.80164
11530550,Àú³á,16999.24152,671.2626192,491.6148652,677.3271734
11530560,Àú³á,34072.47986,1081.573165,765.5883739,980.227641
11530595,Àú³á,10296.04563,386.175887,232.5114014,294.7622197
11530720,Àú³á,22596.75241,784.4361201,589.809242,847.8009834
11530730,Àú³á,16945.52391,636.8825472,477.8021823,721.3404973
11530740,Àú³á,28436.84024,1096.981529,825.8820706,1222.122805
11530750,Àú³á,24698.86905,906.4774361,741.0503047,1140.547715
11530760,Àú³á,14992.25921,599.5120208,467.519839,674.2268065
11530770,Àú³á,16814.50472,578.1606462,453.3526603,714.0369939
11530780,Àú³á,50017.50953,1532.258575,1195.315189,1907.790509
11530790,Àú³á,22184.39073,807.082839,602.9986915,865.202489
11545510,Àú³á,60329.49265,1360.899638,738.3190006,872.0352633
11545610,Àú³á,35468.2757,1143.247553,819.9485803,1120.17248
11545620,Àú³á,13573.36058,529.2303038,397.8067368,549.9256903
11545630,Àú³á,20444.04581,836.0729297,636.1538448,774.4740609
11545640,Àú³á,11856.45644,483.7542529,353.7921802,454.6257197
11545670,Àú³á,31163.37596,1148.365318,850.6476677,1241.452446
11545680,Àú³á,16155.05264,605.9387716,512.4913791,755.0546165
11545690,Àú³á,9780.369222,405.6626372,306.3529506,384.0864885
11545700,Àú³á,11151.6065,419.4126829,358.3944832,514.3820302
11545710,Àú³á,11669.5319,457.9574449,363.0591628,561.5246629
11560515,Àú³á,20290.59443,716.8823022,496.7636611,713.7470537
11560535,Àú³á,55621.40814,1488.707983,1021.898782,1304.087471
11560540,Àú³á,88390.81245,1790.753602,1279.347215,2031.720881
11560550,Àú³á,22374.59747,684.0175594,512.4772718,727.1122739
11560560,Àú³á,39223.3689,979.536727,717.5867572,1019.458951
11560585,Àú³á,13623.5327,499.062703,370.5476376,494.506311
11560605,Àú³á,43524.48441,1213.369164,952.3648878,1415.905289
11560610,Àú³á,18904.72938,489.3848891,391.9110451,581.4945491
11560620,Àú³á,28838.58847,794.9752001,492.954977,657.0604269
11560630,Àú³á,17562.74065,618.225256,451.1620328,676.8688633
11560650,Àú³á,13353.2784,521.2471835,384.5138147,504.3643295
11560660,Àú³á,6751.829634,273.628106,212.5023385,287.7870105
11560670,Àú³á,7032.213809,291.7724957,216.2924308,284.2149632
11560680,Àú³á,19616.59173,654.1759951,478.0133292,669.3146578
11560690,Àú³á,13630.62709,405.2995526,283.9613495,416.0303096
11560700,Àú³á,18317.80821,707.8422372,531.5937352,789.4272245
11560710,Àú³á,16820.76757,679.6057549,478.9407289,575.1462958
11560720,Àú³á,24698.08922,1024.755705,656.2911341,834.9637649
11590510,Àú³á,39657.98838,954.437274,741.1665212,1121.393676
11590520,Àú³á,18398.93817,626.837567,449.4612599,685.802242
11590530,Àú³á,43305.17955,1294.822274,1018.30466,1542.162776
11590540,Àú³á,24087.8636,761.8550777,614.0146833,955.1858413
11590550,Àú³á,17907.50223,611.8446517,471.4659423,713.1100741
11590560,Àú³á,21952.46409,747.9022354,597.5180401,891.2587201
11590605,Àú³á,30930.24232,982.3157839,696.2602157,1040.565096
11590620,Àú³á,26146.03181,879.0538556,660.6515717,952.8849974
11590630,Àú³á,33300.74869,1174.067399,932.7785058,1349.862988
11590640,Àú³á,19338.92954,728.819462,577.3231199,883.180783
11590650,Àú³á,12249.32923,434.0236119,359.3028193,504.3667066
11590651,Àú³á,10657.27497,345.6010459,273.4776677,406.0371355
11590660,Àú³á,38831.06184,1076.968348,873.1761672,1305.742751
11590670,Àú³á,15226.33382,502.5862275,395.9198914,553.7395011
11590680,Àú³á,24477.23579,705.1991762,545.5039649,884.1382372
11620525,Àú³á,19047.65302,576.3414655,458.5272692,714.7267248
11620545,Àú³á,9352.077589,318.0411747,251.8524377,402.1095198
11620565,Àú³á,25793.16558,794.1035149,665.7030542,1004.991508
11620575,Àú³á,22100.4413,587.8082975,493.6143064,793.8313036
11620585,Àú³á,26430.85698,488.8921596,390.4604389,623.5336475
11620595,Àú³á,36811.22852,958.2739323,763.5859895,1182.438236
11620605,Àú³á,27756.80284,909.8576439,726.415155,1101.160395
11620615,Àú³á,18206.40555,497.6544473,419.4213461,615.8458625
11620625,Àú³á,22454.82993,616.4696612,552.7416268,821.4570784
11620630,Àú³á,24000.86106,794.899596,611.3600657,938.3277149
11620645,Àú³á,23796.39211,611.8184341,490.7970668,734.7469215
11620655,Àú³á,14793.15678,414.0881062,370.0445572,580.5341614
11620665,Àú³á,16492.25932,434.8577077,373.231802,582.6624384
11620685,Àú³á,20096.35536,600.3343005,495.7916641,774.1251752
11620695,Àú³á,28833.96382,675.7557789,520.5621899,783.3193796
11620715,Àú³á,10048.11676,337.4359458,279.1346288,417.3751321
11620725,Àú³á,29593.76172,947.9441521,688.4586585,928.9098685
11620735,Àú³á,32344.71484,671.133044,503.4392923,819.1735452
11620745,Àú³á,21706.37128,809.0836088,728.4163863,1195.527163
11620765,Àú³á,21137.85476,708.7702111,572.1842884,843.0801342
11620775,Àú³á,18146.22745,694.9763002,514.4475823,819.7483688
11650510,Àú³á,30802.20476,811.9328411,649.2694809,927.648679
11650520,Àú³á,44143.13275,915.0586316,650.7909651,901.6052952
11650530,Àú³á,68116.73556,1779.416277,1264.194894,1811.868736
11650531,Àú³á,44728.52435,931.3608207,681.999763,951.6540218
11650540,Àú³á,34882.24127,896.9080151,652.3056323,921.409972
11650550,Àú³á,9245.486905,260.7556296,220.5362743,334.2014078
11650560,Àú³á,34864.06733,794.7706432,569.6968654,791.9036007
11650570,Àú³á,17882.20102,435.2292978,364.3985531,519.0414027
11650580,Àú³á,21956.81819,625.8195467,445.7758563,627.1308136
11650581,Àú³á,45356.21468,1167.912529,900.3392579,1246.625546
11650590,Àú³á,23913.31429,719.1056663,538.0877666,892.2639677
11650600,Àú³á,21815.73308,655.0366827,517.334437,727.6283468
11650610,Àú³á,25667.90165,860.4215447,647.6565975,905.297751
11650620,Àú³á,18399.77125,660.6431976,528.4578604,734.4147288
11650621,Àú³á,25669.10263,787.5597726,569.4143325,899.2594955
11650651,Àú³á,51215.8058,1484.809982,1169.853376,1501.491411
11650652,Àú³á,40337.66769,1199.312054,848.820897,993.7615002
11650660,Àú³á,25591.00044,833.4589284,632.1051411,873.3899229
11680510,Àú³á,45210.18307,893.9825601,653.0744458,959.8083566
11680521,Àú³á,45216.95773,880.7511405,680.9616316,931.3992216
11680531,Àú³á,47965.03699,893.5861301,674.1010721,1011.87718
11680545,Àú³á,50574.89944,1107.087727,856.5486287,1282.037633
11680565,Àú³á,46905.02046,1199.415642,836.01514,1096.02561
11680580,Àú³á,43252.45453,886.8275678,589.8988863,734.3240017
11680590,Àú³á,38361.22151,738.1654629,561.1245586,835.0601802
11680600,Àú³á,32130.95827,561.7362398,465.0563692,662.4391488
11680610,Àú³á,56812.41603,1206.553627,948.3304343,1245.264949
11680630,Àú³á,42575.38745,657.5182415,462.7324782,672.6760648
11680640,Àú³á,111890.4272,1938.29304,1300.110957,1723.579167
11680650,Àú³á,51900.61938,1040.82907,752.0567246,1059.759211
11680655,Àú³á,27129.81831,845.8001815,645.656856,817.3724559
11680656,Àú³á,30910.69804,841.7450724,702.0104112,967.4129828
11680660,Àú³á,7654.589633,260.9943214,243.6997294,330.820736
11680670,Àú³á,20591.26024,729.5197269,628.4671763,829.5502398
11680690,Àú³á,16029.80504,546.6510242,433.6376543,531.7242744
11680700,Àú³á,43413.7668,1250.980192,984.5596628,1405.226049
11680720,Àú³á,22618.62551,807.6497122,679.8334727,914.9496022
11680730,Àú³á,16469.45316,676.6327724,534.0330227,684.6467502
11680740,Àú³á,14107.42372,477.7489598,405.9541005,541.2910566
11680750,Àú³á,25898.67591,1038.89149,843.6320322,1170.756244
11710510,Àú³á,16438.00209,724.4117103,497.4726678,668.6020184
11710520,Àú³á,33577.28396,1128.120616,885.1879821,1226.114059
11710531,Àú³á,13034.30272,509.8530694,377.6276358,529.6952861
11710532,Àú³á,12997.58852,487.5543574,400.1272837,575.754331
11710540,Àú³á,11172.98092,447.5759987,391.3852665,522.7823628
11710550,Àú³á,17491.70106,814.4512506,606.6467111,773.8948909
11710561,Àú³á,19311.1701,568.866084,436.2030387,583.2212858
11710562,Àú³á,36062.0035,1047.039131,693.0512392,898.0705552
11710566,Àú³á,21138.25148,766.664515,605.8473707,860.8810856
11710570,Àú³á,38079.41001,1441.392284,1102.111667,1399.562829
11710580,Àú³á,29237.98529,848.6354705,624.4849616,840.5639455
11710590,Àú³á,19181.3607,680.75694,518.6491854,674.4487234
11710600,Àú³á,33854.23902,1052.169916,779.0443037,1047.666741
11710610,Àú³á,28648.80244,819.0781835,628.9719178,847.9993792
11710620,Àú³á,34883.36968,1265.041066,810.9141339,1023.368427
11710631,Àú³á,27706.07061,1110.225493,775.2251987,961.2256161
11710632,Àú³á,28262.90346,1024.639329,742.73981,977.310833
11710641,Àú³á,19909.27841,697.0362079,501.5772966,621.627031
11710642,Àú³á,45710.06597,1183.565543,781.6940855,994.7195436
11710646,Àú³á,32209.0294,1031.391406,811.8258223,988.0377489
11710647,Àú³á,34286.24004,835.7361134,606.2943628,720.3214229
11710650,Àú³á,36682.80471,993.518215,740.4973591,1099.012415
11710670,Àú³á,36874.68693,913.3191709,728.5976699,1034.019114
11710680,Àú³á,41698.80004,1219.598441,934.3608028,1266.134005
11710690,Àú³á,19394.72285,558.3584178,447.1884442,626.1911224
11710710,Àú³á,46198.08279,1187.300382,887.0834708,1166.10456
11710720,Àú³á,8819.798466,288.8596685,293.6729562,446.0744721
11740515,Àú³á,43324.84929,1349.615343,1016.816549,1525.195932
11740520,Àú³á,33656.2949,1268.524361,908.4636469,1193.382696
11740530,Àú³á,30607.41249,1185.038019,905.2830585,1130.807633
11740540,Àú³á,17725.89885,597.5126641,443.4132187,538.7217569
11740550,Àú³á,22512.06766,704.967469,519.567315,644.0621529
11740560,Àú³á,22990.02577,860.3405632,633.6945803,879.4861866
11740570,Àú³á,26248.45746,976.3439587,760.3109705,1018.57076
11740580,Àú³á,15278.61574,556.6268641,389.2339681,551.6847155
11740590,Àú³á,14981.64023,509.513695,379.1789003,502.9989957
11740600,Àú³á,28375.41319,1102.947449,820.7101242,1121.290464
11740610,Àú³á,48294.02893,1856.025308,1343.555661,1879.049152
11740620,Àú³á,29257.89251,1075.579871,798.2840479,1136.83633
11740640,Àú³á,24779.28236,820.1870954,637.6776911,940.0934317
11740650,Àú³á,26490.7843,991.4013884,751.4209526,1078.384998
11740660,Àú³á,26407.60622,947.2594089,693.6811614,977.7621555
11740685,Àú³á,51372.96432,2086.710689,1557.029107,2127.339461
11740690,Àú³á,6887.777093,244.2060842,187.7315527,269.5745762
11740700,Àú³á,25092.21761,955.4849034,785.137944,1226.887976
11110515,¹ã,14362.14384,378.3464184,295.3921212,488.3666718
11110530,¹ã,16715.40982,503.1328116,341.3887465,580.8155068
11110540,¹ã,4250.186157,133.4133266,116.9643226,152.7925219
11110550,¹ã,15483.67143,568.1322898,407.9136866,640.1083477
11110560,¹ã,19919.9426,778.9116097,564.4668079,838.8079279
11110570,¹ã,7794.615917,269.6034341,195.1380188,304.8894158
11110580,¹ã,6752.184791,207.9104887,155.30757,231.6902193
11110600,¹ã,5082.93649,140.2303853,113.1568173,183.9383738
11110615,¹ã,29561.55748,900.3721645,611.5370191,863.8073757
11110630,¹ã,11091.62096,449.2753453,291.5437888,427.6657814
11110640,¹ã,16937.00499,438.3589262,375.5480473,576.8095568
11110650,¹ã,27792.67603,582.2331644,449.4626298,752.7689373
11110670,¹ã,8827.728573,383.6403797,268.8546582,353.9353962
11110680,¹ã,10201.12758,449.3755053,313.6415175,422.5178715
11110690,¹ã,5087.238871,167.1159843,130.9578525,192.3346663
11110700,¹ã,8311.412747,297.2091667,227.2673906,325.7147905
11110710,¹ã,12366.19491,425.6902271,326.9601216,455.5911765
11140520,¹ã,9128.110231,244.3274706,135.6333465,191.0389094
11140540,¹ã,11141.6291,383.6152637,253.0306353,354.3510338
11140550,¹ã,12004.85235,289.0617361,192.089765,255.1201064
11140570,¹ã,7268.115754,201.0886817,121.942364,166.8244528
11140580,¹ã,7758.445327,210.2298844,162.701387,245.9628298
11140590,¹ã,16141.19067,463.965377,333.9641878,420.5177559
11140605,¹ã,8010.415024,273.6883263,189.0720384,278.5015649
11140615,¹ã,24129.10165,687.8896495,436.5842887,579.1555502
11140625,¹ã,15197.69913,516.6548567,417.2984869,602.1593389
11140635,¹ã,17843.93628,689.07325,549.8905621,846.8310695
11140645,¹ã,12824.01338,407.1620127,299.647206,496.2648228
11140650,¹ã,11103.28927,369.8276706,279.3807467,375.312107
11140665,¹ã,9863.754508,350.0257828,250.8106747,334.0762626
11140670,¹ã,13066.33769,391.8073785,286.0322599,437.6478037
11140680,¹ã,7827.889888,218.8726156,168.371662,256.0646873
11170510,¹ã,14994.30262,534.7042588,338.5146505,478.3524575
11170520,¹ã,12266.01466,377.0623947,260.8036248,422.0592971
11170530,¹ã,10679.00034,348.9855606,220.6643393,313.7264062
11170555,¹ã,22166.26419,584.5304768,449.890838,644.0066223
11170560,¹ã,19891.17348,506.9163781,359.7951049,520.6192339
11170570,¹ã,12904.59069,402.0374816,349.4333987,484.5887889
11170580,¹ã,11227.17323,331.7948504,224.4644726,349.5808153
11170590,¹ã,10229.52334,327.0733067,247.3546689,357.2598149
11170625,¹ã,34321.05029,891.3508468,585.6956515,826.203431
11170630,¹ã,28291.40203,937.9562771,603.2239361,906.8310442
11170640,¹ã,7917.043572,307.1605927,224.8813444,304.1078477
11170650,¹ã,10592.46714,275.2354716,189.7203293,293.5204838
11170660,¹ã,12412.27854,328.5064505,237.2341055,386.8456336
11170685,¹ã,28925.18737,745.8811401,579.7227728,809.8818825
11170690,¹ã,16296.28584,505.0643528,375.1642149,541.1622711
11170700,¹ã,11505.45611,404.3406384,283.9312527,364.588034
11200520,¹ã,16908.95441,519.3469068,389.3205613,542.3847557
11200535,¹ã,28295.87648,823.4689441,585.7326249,819.1782606
11200540,¹ã,22964.18896,732.4630042,542.5223724,799.219151
11200550,¹ã,20426.20869,405.7590926,291.85225,441.1811241
11200560,¹ã,18308.74974,480.488734,337.4733315,494.6316437
11200570,¹ã,22214.53103,649.7226942,507.7016199,792.9277456
11200580,¹ã,13139.00698,390.7476787,324.9812891,469.015121
11200590,¹ã,16619.79788,573.0628258,426.7194008,599.4815209
11200615,¹ã,23644.17646,738.3732684,593.6480062,846.4146464
11200620,¹ã,13088.52808,408.2872881,339.7571805,497.2632631
11200645,¹ã,31001.74383,960.1578689,724.2001509,1108.413094
11200650,¹ã,16932.87555,589.1738841,343.3824401,449.0664955
11200660,¹ã,18084.04824,556.0769022,344.7178286,522.1924064
11200670,¹ã,18057.71371,718.4790732,428.2432802,508.0314503
