,행정동코드,읍면동코드,자치행정동,자치구,행정동,거주인구수,거주인구비율,새벽생활인구수,새벽생활인구비율,아침생활인구수,아침생활인구비율,낮생활인구수,낮생활인구비율,저녁생활인구수,저녁생활인구비율,밤생활인구수,밤생활인구비율,총노인시설수
113,11290610,1108061,성북구 보문동,성북구,보문동,2400.0,0.1511,994.2309673000001,0.056297378420163,956.1344224999999,0.05632873056981568,870.5810411,0.05941822211884225,895.332768,0.059556096571224106,952.0247893999999,0.05707638052830866,7.0
114,11290620,1108062,성북구 정릉1동,성북구,정릉1동,3069.0,0.1646,952.1209663999999,0.05709390469547328,897.4889955,0.05729767620854706,814.7841352,0.06090205633727797,989.9185828,0.06331150695980295,1004.547549,0.05909539123969949,9.0
115,11290630,1108063,성북구 정릉2동,성북구,정릉2동,4354.0,0.1853,1554.329396,0.06572401371488555,1473.001818,0.06473380300996738,1296.275414,0.06870893829947791,1438.9252689999998,0.06972848470431631,1546.043899,0.0663419027367732,11.0
116,11290640,1108064,성북구 정릉3동,성북구,정릉3동,3221.0,0.1971,881.7173,0.056283058917887416,873.086531,0.05517859713890168,831.6862283,0.05292008372041152,864.0628488,0.057499022444645394,888.2475521,0.056807982563694466,3.0
117,11290650,1108065,성북구 정릉4동,성북구,정릉4동,4739.0,0.1847,1600.505277,0.07391749324186433,1505.467776,0.074081696334988,1276.5247,0.075573415664709,1390.8981199999998,0.0785973893614391,1527.3962900000001,0.07483586526657827,13.0
118,11290660,1108066,성북구 길음1동,성북구,길음1동,4419.0,0.12300000000000001,1797.6998170000002,0.044470412072265576,1720.155763,0.0452132457487958,1556.0152380000002,0.04985149714424299,1686.7817969999999,0.049452019985113796,1771.598271,0.04609167627540038,13.0
119,11290685,1108068,성북구 길음2동,성북구,길음2동,2503.0,0.1494,1039.051082,0.06529594205381771,1067.836695,0.06506320341542807,1130.47775,0.06641307023526143,1224.673909,0.06561437900030513,1152.6472880000001,0.06547703821264336,5.0
120,11290715,1108071,성북구 월곡1동,성북구,월곡1동,4612.0,0.1717,1498.166107,0.05759189274508437,1450.489655,0.05836017661089446,1326.104739,0.059395813468464204,1425.45321,0.06088167462555651,1493.406485,0.05881549913796048,9.0
121,11290725,1108072,성북구 월곡2동,성북구,월곡2동,3562.0,0.1765,1376.622854,0.061324848751182014,1370.762877,0.060460234694047855,1436.784651,0.06091245175275186,1553.82583,0.06261110821425045,1459.153055,0.06173466036097111,7.0
122,11290760,1108076,성북구 장위1동,성북구,장위1동,3941.0,0.1622,1294.3445279999999,0.06667316386994085,1206.465301,0.06649922030494584,1038.285914,0.07057752163684798,1149.211898,0.07437872762557388,1241.741796,0.06889087477027918,5.0
123,11290770,1108077,성북구 장위2동,성북구,장위2동,3065.0,0.2197,1039.361477,0.07578746256211055,1012.767156,0.07463766720029097,975.9634566,0.07633658277639448,1016.951828,0.07801341070481274,1020.6954949999999,0.07645800227931546,1.0
124,11290780,1108078,성북구 장위3동,성북구,장위3동,2153.0,0.1302,649.3672547,0.07232169297386155,617.647183,0.0710359810258279,556.9045545,0.07153234006276092,581.9618363,0.07238133753829186,620.9464742,0.07143530153451165,5.0
125,11290525,1108081,성북구 성북동,성북구,성북동,3087.0,0.1792,1293.0255769999999,0.06063341002729637,1319.900136,0.061117210792411295,1309.621582,0.06259870294919535,1299.199963,0.06259448924364308,1293.127244,0.06148098204885478,4.0
126,11290555,1108082,성북구 삼선동,성북구,삼선동,3873.0,0.1634,1189.886913,0.0478590680714288,1191.566634,0.047734774598861905,1265.51342,0.049283621382693085,1325.936211,0.048203277674544305,1255.610681,0.04741645955537746,8.0
127,11290575,1108083,성북구 동선동,성북구,동선동,2251.0,0.1396,1075.581708,0.04568922162724327,1124.953525,0.047122752122226455,1178.006907,0.04631035550984036,1216.243228,0.043767420146465,1128.084406,0.04511591765844634,4.0
128,11290705,1108084,성북구 종암동,성북구,종암동,6549.0,0.1612,2477.1149370000003,0.05610439406291984,2358.596828,0.05600986976827645,2093.549241,0.05823611845248646,2214.395849,0.05914282671603484,2364.778738,0.05620732173742361,16.0
129,11290810,1108085,성북구 석관동,성북구,석관동,6953.0,0.1923,2170.670123,0.06861143936220507,2091.503932,0.06837444353597252,2010.919504,0.07230745257522926,2174.598039,0.07352062872726506,2181.730778,0.07014580738385809,9.0
130,11305590,1109060,강북구 번1동,강북구,번1동,3538.0,0.1854,1347.851431,0.06596554943943027,1270.534546,0.0655917361884028,1247.1221369999998,0.06790710755510482,1325.516877,0.06873696386436164,1350.215776,0.06696922186225207,6.0
131,11305600,1109061,강북구 번2동,강북구,번2동,3941.0,0.2416,1234.5309359999999,0.07923101481138602,1127.3498439999998,0.07907152200728851,986.7635927000001,0.08185572058830524,1023.59005,0.08524994211759164,1130.563287,0.08173185631858171,10.0
132,11305606,1109062,강북구 번3동,강북구,번3동,4608.0,0.2668,1491.599123,0.08096572788529083,1366.15488,0.08100831215782293,1170.56757,0.0835145794746991,1263.996291,0.08277245250699683,1409.295353,0.08023769352694628,13.0
133,11305610,1109063,강북구 수유1동,강북구,수유1동,4348.0,0.2051,1589.89611,0.07484513994712107,1474.9978210000002,0.07349246513402066,1327.718421,0.07693253642143154,1414.833722,0.08202767008554519,1524.2073070000001,0.07753306486030054,5.0
134,11305620,1109064,강북구 수유2동,강북구,수유2동,4754.0,0.2202,1814.461525,0.08108802464670596,1639.913566,0.07988715405153271,1528.601933,0.0836385884251755,1705.05426,0.0838392315951849,1793.93167,0.0812442385241506,5.0
135,11305630,1109065,강북구 수유3동,강북구,수유3동,4571.0,0.1932,1735.9780489999998,0.06495231237643884,1775.721845,0.06652555710730702,1928.0026280000002,0.069653117891543,2023.701922,0.06573729679513815,1900.6626239999998,0.06472440236255994,4.0
136,11305534,1109069,강북구 삼양동,강북구,삼양동,4818.0,0.1976,1949.9027079999998,0.07207787325934857,1806.642831,0.07148674943929825,1608.875537,0.07544002228410886,1812.9758010000003,0.07776833525468298,1934.016491,0.07371322638334399,14.0
137,11305535,1109070,강북구 미아동,강북구,미아동,4404.0,0.1958,1741.0479559999999,0.07360567527162573,1715.135657,0.07343808025142798,1802.963269,0.0792968128610102,1899.218725,0.08022847534126717,1841.2300890000001,0.0763603590168018,7.0
138,11305545,1109071,강북구 송중동,강북구,송중동,5893.0,0.1932,2579.60568,0.0731929649463799,2438.207234,0.07150466682920621,2392.649648,0.07097914729233279,2588.877622,0.0714831299140726,2630.549828,0.07270301129837013,6.0
139,11305555,1109072,강북구 송천동,강북구,송천동,6081.0,0.2215,2169.948031,0.07715568273490185,2067.3450420000004,0.0756965267479962,2032.18605,0.0769821504188549,2174.995674,0.0792556281873837,2161.9303600000003,0.07756490688183311,10.0
140,11305575,1109073,강북구 삼각산동,강북구,삼각산동,4301.0,0.136,1607.9041619999998,0.058017073722095726,1479.959689,0.057954920713533364,1234.507515,0.060049392374842074,1351.026842,0.06172292329800856,1515.156821,0.05866055804489478,5.0
141,11305645,1109074,강북구 우이동,강북구,우이동,4728.0,0.22699999999999998,1597.750096,0.07655208802952497,1565.054379,0.07745798373200406,1508.35128,0.08281938867807015,1444.669575,0.08212846349333296,1527.302032,0.07896985032952544,4.0
142,11305660,1109075,강북구 인수동,강북구,인수동,6908.0,0.2217,2522.235198,0.07651434773070129,2370.0428629999997,0.07576892762288966,2088.053371,0.0769629479024952,2209.900941,0.07989504676014965,2396.517583,0.07736119437672438,8.0
143,11320660,1110051,도봉구 쌍문1동,도봉구,쌍문1동,4475.0,0.2042,1339.5276279999998,0.07233602510732672,1280.107876,0.07236134815659893,1208.725072,0.07493500510417876,1327.845955,0.07888769869108365,1357.475434,0.07485088735890894,14.0
144,11320670,1110052,도봉구 쌍문2동,도봉구,쌍문2동,3786.0,0.1986,1421.5820410000001,0.0699669114194713,1355.633935,0.07037564740237093,1228.048005,0.07206737819794898,1317.720871,0.07254884007787402,1414.312465,0.07068360025695439,8.0
145,11320680,1110053,도봉구 쌍문3동,도봉구,쌍문3동,3438.0,0.2036,1005.909433,0.06384566001326847,1003.575979,0.06254162229474049,1015.6103539999999,0.06812069628823628,1110.795501,0.06946161287062766,1087.923902,0.06615673417399856,7.0
146,11320681,1110054,도봉구 쌍문4동,도봉구,쌍문4동,2976.0,0.1569,1025.701426,0.06523763050228579,963.3769082999999,0.06502243935038962,835.7335131,0.06596847005656938,920.2112774,0.0705376360331669,974.5313484999999,0.0670087539627398,11.0
147,11320690,1110055,도봉구 방학1동,도봉구,방학1동,5663.0,0.1955,1858.7093550000002,0.07872158796352428,1812.6703300000001,0.07774341969709997,1890.852334,0.0761929056312827,2035.770387,0.07630996083542514,1937.865615,0.07670413049714686,11.0
148,11320700,1110056,도봉구 방학2동,도봉구,방학2동,4252.0,0.2112,1136.4814119999999,0.08133230433344245,1059.692668,0.08083020802828082,974.9543798000001,0.08308439882144371,1112.6154960000001,0.08743058519985107,1144.801594,0.08380024913205485,5.0
149,11320710,1110057,도봉구 방학3동,도봉구,방학3동,4905.0,0.1773,1918.2757190000002,0.0743358656772509,1757.766266,0.07462849290774431,1452.751301,0.0784325530560586,1548.9900599999999,0.08140811916625754,1778.368172,0.07679359080344123,16.0
150,11320511,1110059,도봉구 창1동,도봉구,창1동,4495.0,0.1786,1522.41517,0.06582991361315679,1514.6923259999999,0.06715228568149113,1463.3739369999998,0.07091872302515936,1564.514203,0.07195496570310228,1554.9137859999998,0.06781114297745752,6.0
151,11320512,1110060,도봉구 창2동,도봉구,창2동,5118.0,0.1726,2159.542539,0.06528741833224087,1986.825731,0.06491881831279724,1733.398972,0.06854299538492707,1953.05348,0.07049313094669324,2119.518391,0.06744434165178728,7.0
152,11320513,1110061,도봉구 창3동,도봉구,창3동,2893.0,0.203,951.5218179,0.0657718376518384,876.0156009,0.06593756490848672,781.9896132,0.06955229071639865,855.2643368999999,0.07154490768626845,922.1097873,0.06753900073863561,6.0
153,11320514,1110062,도봉구 창4동,도봉구,창4동,4147.0,0.1533,1876.6758559999998,0.05961231089234082,2063.996782,0.06218237986202074,2217.152,0.07298652653476016,2133.190734,0.07034177183816542,2044.802971,0.0638410499474643,8.0
154,11320515,1110063,도봉구 창5동,도봉구,창5동,4221.0,0.1685,1309.792219,0.06582921822551265,1331.424775,0.06644716024005758,1446.5767369999999,0.07034762955913688,1555.560915,0.06709802797818673,1444.599768,0.0655363075695787,12.0
155,11320521,1110064,도봉구 도봉1동,도봉구,도봉1동,5635.0,0.2624,1658.143942,0.0936766156863195,1655.922986,0.09228506758490523,1946.9082019999998,0.1062633030994869,1715.5950579999999,0.09907469649459788,1624.128724,0.09484030850433872,11.0
156,11320522,1110065,도봉구 도봉2동,도봉구,도봉2동,6356.0,0.2309,1753.838494,0.08529615541533125,1705.003641,0.08240454894139061,1616.7946880000002,0.0858235917326818,1717.8744359999998,0.08575781174796916,1778.008899,0.08408750158750425,14.0
157,11350560,1111051,노원구 월계1동,노원구,월계1동,4124.0,0.1827,1691.4131129999998,0.06223287245610126,1620.429672,0.06231942706026277,1505.1516060000001,0.06353008496432279,1673.0135480000001,0.0664187598260807,1723.825262,0.06411906737361539,18.0
158,11350570,1111052,노원구 월계2동,노원구,월계2동,5754.0,0.2105,1812.0853760000002,0.07760293850563853,1699.239917,0.07624939748595848,1402.117563,0.07513039828887492,1521.0653949999999,0.08150038039618152,1707.579617,0.07911250496423461,7.0
159,11350580,1111053,노원구 월계3동,노원구,월계3동,5984.0,0.1965,2120.1896079999997,0.06954853201702735,1996.771737,0.06900782774147741,1734.328373,0.07136547156603391,1820.542396,0.07182328455586869,1956.797473,0.07005778546388959,11.0
160,11350600,1111056,노원구 공릉2동,노원구,공릉2동,5209.0,0.1306,2211.201458,0.04940819348626214,2198.207356,0.04922623236801956,2027.714332,0.0485813027055761,2030.61101,0.05035662349541469,2135.61748,0.04949223974370955,22.0
161,11350611,1111058,노원구 하계1동,노원구,하계1동,4390.0,0.1587,1654.514508,0.05639154430860329,1654.730583,0.057669837810295804,1515.083995,0.058960459977919794,1484.191127,0.06138673816315791,1612.574401,0.05876073151246619,12.0
162,11350612,1111059,노원구 하계2동,노원구,하계2동,3154.0,0.1404,1019.014918,0.05385021771181609,993.6991345,0.05472562994601107,923.6796011,0.059836102238910074,1016.569324,0.061288807317907146,1033.881605,0.05627339630257168,4.0
163,11350619,1111060,노원구 중계본동,노원구,중계본동,2527.0,0.1026,899.0337844000001,0.036729055527480264,871.7611695,0.03744458326908758,812.8389373,0.03732419500900206,822.8426071,0.03412031589132257,861.8601687,0.03584741466541995,14.0
164,11350621,1111061,노원구 중계1동,노원구,중계1동,2289.0,0.0841,1121.0423349999999,0.037689248954273606,1078.4090800000001,0.03971974075296715,921.8609014,0.041312581513238626,903.569107,0.03602369820513218,1040.3642320000001,0.03695091990941609,13.0
165,11350624,1111064,노원구 중계4동,노원구,중계4동,3974.0,0.1938,1403.749882,0.0652205077303053,1291.6481509999999,0.06404051077271315,1170.22257,0.06528748603088425,1239.016317,0.06660747307846467,1345.863866,0.06502505572915021,10.0
166,11350630,1111065,노원구 상계1동,노원구,상계1동,6854.0,0.1763,3110.5288920000003,0.07115113356549932,2916.924227,0.07037357502866845,2750.6635420000002,0.0742045397412239,3016.974618,0.07479558171369095,3100.61873,0.07186290702359946,21.0
167,11350640,1111066,노원구 상계2동,노원구,상계2동,3277.0,0.1602,1728.606594,0.0640116148635807,1735.2849609999998,0.06516234042674082,1860.121646,0.06271744178803702,1952.81851,0.05768133570604318,1803.361845,0.06112038378534816,12.0
168,11350670,1111069,노원구 상계5동,노원구,상계5동,4937.0,0.2015,1663.828868,0.07068559179047258,1555.182801,0.06972143587903495,1511.000175,0.07504326462228793,1693.8365199999998,0.07556368650123799,1702.450853,0.07199811398149628,6.0
169,11350700,1111072,노원구 상계8동,노원구,상계8동,2822.0,0.1238,1133.897082,0.05270665776247392,1058.1681800000001,0.05379401043361072,868.4746575999999,0.0577583926103311,885.3574594,0.05664472078375779,1024.5658449999999,0.0532785382307911,4.0
170,11350710,1111073,노원구 상계9동,노원구,상계9동,3380.0,0.1613,1206.058028,0.059582262485295016,1121.392231,0.059671135746782684,935.4521087999999,0.0620448315196611,1024.883341,0.06369743243701345,1142.199068,0.0604445297449295,4.0
171,11350720,1111074,노원구 상계10동,노원구,상계10동,2574.0,0.138,875.7251523,0.058365238911933154,934.3181569,0.06026974853460886,967.9255514,0.059347703112544406,977.8515507000001,0.05677185702244977,922.7257890000001,0.05743958567623662,6.0
172,11350665,1111076,노원구 상계3.4동,노원구,상계3.4동,6084.0,0.2257,2020.397596,0.0857346773497673,1923.2654940000002,0.08542293587275182,1741.765559,0.08874349752765448,1892.058527,0.09049521882368709,1978.813345,0.08688502207201229,13.0
173,11350695,1111077,노원구 상계6.7동,노원구,상계6.7동,4943.0,0.1486,2415.280249,0.05747292799503121,2507.609891,0.058081150224778444,2742.911932,0.05830845979073725,2646.2255440000004,0.0566125839235,2537.891423,0.0571696710040402,9.0
174,11350625,1111078,노원구 중계2.3동,노원구,중계2.3동,7269.0,0.2073,2297.912102,0.06361394641251995,2229.2795170000004,0.06283435726001517,2082.326445,0.06187291532217551,2195.5098420000004,0.06288403978440632,2265.817584,0.06192945463227786,10.0
175,11350595,1111079,노원구 공릉1동,노원구,공릉1동,6361.0,0.1676,2967.146092,0.06436126674938991,2878.209202,0.06419686988755198,2800.531095,0.06682610424975709,3035.85538,0.06660839402235284,3050.040395,0.06479307233964023,19.0
176,11380510,1112051,은평구 녹번동,은평구,녹번동,6848.0,0.1823,2537.7067469999997,0.06563354451488053,2383.6611980000002,0.06493437155046967,2116.70992,0.06736730315324418,2203.701711,0.06764221435400704,2390.1477170000003,0.06589017555201451,10.0
177,11380520,1112052,은평구 불광1동,은평구,불광1동,7611.0,0.193,2607.602868,0.07038700299707427,2470.6998989999997,0.07021898307597557,2471.316206,0.07691652159522956,2781.468075,0.0780102524973852,2776.160902,0.07305520420148569,13.0
178,11380551,1112055,은평구 갈현1동,은평구,갈현1동,4392.0,0.1908,1625.608514,0.06619997309231156,1620.146263,0.0651031512737206,1640.2355929999999,0.06988587346381708,1792.663268,0.06816817556626284,1757.600241,0.06604901579614457,5.0
179,11380552,1112056,은평구 갈현2동,은평구,갈현2동,4909.0,0.1696,1666.603215,0.05761388980521124,1515.669111,0.05770398788566335,1272.85622,0.05877589282571488,1416.0241310000001,0.059667557838004884,1575.345413,0.05842472766035071,7.0
180,11380560,1112057,은평구 구산동,은평구,구산동,6055.0,0.1859,1932.3644960000001,0.06425289422793802,1816.1014129999999,0.06320794533438388,1594.772655,0.06323530274478771,1663.901939,0.06653314448994509,1799.498059,0.06431559755590716,5.0
181,11380570,1112058,은평구 대조동,은평구,대조동,5040.0,0.183,2233.679882,0.06012327413879944,2155.040766,0.061153027633381166,2088.473734,0.06708014208565394,2242.808133,0.06539178572096634,2283.696073,0.06178759640237456,5.0
182,11380580,1112059,은평구 응암1동,은평구,응암1동,4813.0,0.1549,1615.451882,0.05412089130870927,1497.70541,0.053649211081457454,1359.854949,0.05737450641417265,1433.787684,0.05635831496495592,1534.05754,0.054497198088672635,4.0
183,11380590,1112060,은평구 응암2동,은평구,응암2동,3813.0,0.1373,1042.672166,0.04978142853369438,968.6844204,0.04980866049865586,806.0434468,0.05196335150420004,865.6295604000001,0.05225275470287662,950.7387279,0.04937297922328567,4.0
184,11380631,1112065,은평구 신사1동,은평구,신사1동,4828.0,0.1753,1566.5299519999999,0.059752219382424775,1485.336223,0.059508178155954584,1387.73233,0.06413334359954365,1592.902762,0.06536546169644507,1629.798925,0.061718380716778515,9.0
185,11380632,1112066,은평구 신사2동,은평구,신사2동,3795.0,0.1832,1291.650729,0.0707065178656844,1229.975384,0.07072464759797514,1021.866185,0.07278076865702926,1087.9930980000001,0.07486608610313869,1187.915867,0.07115810342644802,9.0
186,11380640,1112067,은평구 증산동,은평구,증산동,3081.0,0.2017,953.5681391,0.07075729695500403,940.4609969,0.06969652138691215,884.5159866,0.07467920645754261,955.0874307,0.07609043026482001,949.4908646,0.07201402756347004,6.0
187,11380650,1112068,은평구 수색동,은평구,수색동,2049.0,0.1813,732.0823343,0.05903683187635542,748.0222057,0.05656252322099594,701.1281061000001,0.060198685485475856,719.7791125,0.059873082525525964,738.0016287000001,0.059519161698168434,8.0
188,11380690,1112071,은평구 진관동,은평구,진관동,8171.0,0.1441,3441.8665189999997,0.05189618929928556,3514.747946,0.053271700353191884,3527.1867829999997,0.05816575322276604,3510.8663890000003,0.05622154786564623,3491.981101,0.05337002058023933,32.0
189,11380530,1112072,은평구 불광2동,은평구,불광2동,5920.0,0.2081,1791.7632350000001,0.06961375495007498,1635.2932859999999,0.0688787830325849,1435.0303390000001,0.07286649972619025,1517.389572,0.07394146247112389,1644.357561,0.0700878176177182,6.0
190,11380600,1112073,은평구 응암3동,은평구,응암3동,5548.0,0.22,1676.247335,0.0635481082451957,1575.774296,0.06373936208471587,1542.732315,0.07101358064646475,1716.896061,0.0717614487332313,1759.7053460000002,0.06642178367770896,4.0
191,11380625,1112074,은평구 역촌동,은평구,역촌동,8267.0,0.1778,2795.8673949999998,0.05738017848899727,2596.5233399999997,0.05692590570459167,2314.753582,0.05954120990722889,2580.648692,0.06063013156387872,2750.905401,0.058447391605573745,3.0
192,11410520,1113052,서대문구 천연동,서대문구,천연동,3170.0,0.1802,1026.089072,0.05582382336863874,1078.037076,0.05830170980865545,1107.666403,0.06365883377499873,1097.7230789999999,0.061727933397503376,1070.376908,0.0577334903953318,13.0
193,11410620,1113062,서대문구 홍제1동,서대문구,홍제1동,4496.0,0.1853,1629.132071,0.061120709515237584,1584.3847759999999,0.06163390371587028,1488.837999,0.06724166747522392,1545.745326,0.06647705013653514,1608.889252,0.06243396605968599,5.0
194,11410640,1113064,서대문구 홍제3동,서대문구,홍제3동,3617.0,0.23,1316.270751,0.07457589163574287,1273.312525,0.0739141499952067,1238.64888,0.07774838246231794,1327.946801,0.07728771127406583,1340.512721,0.0748325366160054,2.0
195,11410655,1113065,서대문구 홍제2동,서대문구,홍제2동,2684.0,0.1903,689.8881504999999,0.060696510633862465,635.7963992000001,0.062245649911000955,525.0865163999999,0.06637607069985393,583.2834914,0.06366986762666862,657.2035539,0.06053463299112049,21.0
196,11410660,1113066,서대문구 홍은1동,서대문구,홍은1동,4481.0,0.1939,1163.1826119999998,0.06509604143330955,1076.121863,0.06640828768367482,880.9729645,0.07161927205861421,952.5838207999999,0.0718697954191753,1074.040133,0.06670748243963348,5.0
197,11410685,1113068,서대문구 홍은2동,서대문구,홍은2동,5116.0,0.1859,1694.838842,0.061321042179487924,1673.5286640000002,0.06061403285981947,1563.6947890000001,0.062003176859552186,1683.459523,0.06451941878515216,1727.8630489999998,0.06237969625707016,13.0
198,11410690,1113069,서대문구 남가좌1동,서대문구,남가좌1동,2095.0,0.1321,822.323932,0.045752042328310615,782.8700195,0.04643559667137513,746.0366468,0.05163464960825992,786.777242,0.050567318644132844,792.2867191,0.04664531956865262,1.0
199,11410700,1113070,서대문구 남가좌2동,서대문구,남가좌2동,4757.0,0.1552,1021.4534779999999,0.052354976164212884,1004.8595640000001,0.0532564380967254,1000.068734,0.056577564422680804,1085.168902,0.05641466211549287,1063.789641,0.05329462573804758,12.0
200,11410710,1113071,서대문구 북가좌1동,서대문구,북가좌1동,2921.0,0.1583,821.2726947000001,0.05256917338361106,797.5184912000001,0.052428445645010854,752.9941892999999,0.05704207533440487,823.578497,0.05826029507974393,828.6610891,0.053313945011987295,4.0
201,11410720,1113072,서대문구 북가좌2동,서대문구,북가좌2동,6279.0,0.1923,2464.7371120000003,0.06179212938405076,2307.110721,0.06135910671179149,2082.486473,0.06439115590915225,2367.405398,0.06491787268634076,2493.603887,0.06186586423801881,15.0
202,11410565,1113073,서대문구 충현동,서대문구,충현동,3337.0,0.1589,1341.166728,0.05050958844645351,1537.408035,0.04765395338108281,1887.462088,0.040453990179180936,1705.188125,0.043563930926700196,1449.8814710000001,0.0496200079192683,6.0
203,11410555,1113074,서대문구 북아현동,서대문구,북아현동,2236.0,0.1341,1609.443541,0.04595194846179857,1623.146234,0.044431038854763315,1567.354976,0.03901534124473126,1428.0577150000001,0.043747078981915065,1580.834572,0.046834237658153886,5.0
204,11410585,1113075,서대문구 신촌동,서대문구,신촌동,2106.0,0.0925,1289.861823,0.03707808308290037,1628.335567,0.039739940039824555,2124.271877,0.03610732564783914,1594.459218,0.03036268089682249,1373.5415050000001,0.0341128401073025,4.0
205,11410615,1113076,서대문구 연희동,서대문구,연희동,6145.0,0.1599,2030.0637960000001,0.0491559843602903,1991.778293,0.048827669277985215,1889.8515530000002,0.05038485064241453,1868.4801489999998,0.05060579878440979,1941.445599,0.04955261947353533,11.0
206,11440590,1114059,마포구 용강동,마포구,용강동,2947.0,0.133,1287.145407,0.046887558654190135,1325.156577,0.047877238831039705,1316.341782,0.04593805792461664,1288.722957,0.04418836600128203,1276.112903,0.04555354771029976,8.0
207,11440600,1114060,마포구 대흥동,마포구,대흥동,2066.0,0.1316,664.7431057,0.03716042746597063,756.5124167,0.039787371419890825,937.8883712999999,0.040992118263039556,856.4141297,0.038979600838559544,743.7594736000001,0.03829589115927657,8.0
208,11440610,1114061,마포구 염리동,마포구,염리동,1778.0,0.1328,495.5330741,0.039598680716600256,509.26135,0.03988113779702724,544.7774873999999,0.04040763453936692,514.1429731000001,0.041077450149611894,483.8910936000001,0.04008361803711619,8.0
209,11440630,1114063,마포구 신수동,마포구,신수동,3278.0,0.1412,981.4739312,0.04619766214275047,917.7318787999999,0.0452842619713543,810.0589859,0.046497227142027996,847.4132135,0.04766918207329096,915.6637337000001,0.0463642756693123,11.0
210,11440660,1114066,마포구 서교동,마포구,서교동,3355.0,0.1257,1554.007759,0.035111624814362245,1820.8927649999998,0.038574481198277125,2381.931418,0.03139635256942337,2211.332801,0.02582265553103794,1850.622502,0.031471805642681754,5.0
211,11440680,1114068,마포구 합정동,마포구,합정동,2652.0,0.1468,839.6156787999998,0.04442679310915314,960.9522322,0.04625338639209916,1022.5240029999999,0.043415876943079246,925.7841138,0.03725767749130289,837.8957009,0.04028576736706815,3.0
212,11440690,1114069,마포구 망원1동,마포구,망원1동,3352.0,0.1604,1039.075746,0.04884313125960478,973.8656386,0.049102871197709314,889.6971781999999,0.05203543420892022,937.5728075999999,0.04934066659419336,1008.990888,0.048741305290205005,5.0
213,11440700,1114070,마포구 망원2동,마포구,망원2동,3089.0,0.1627,940.8732028999999,0.04891296123281333,909.5226278999999,0.04911919535382186,890.2057792000002,0.05380763231926246,968.2690602,0.052869761399818915,955.5833054999999,0.049919928936642634,4.0
214,11440710,1114071,마포구 연남동,마포구,연남동,2469.0,0.15,926.4755312000001,0.044127021837742475,863.1060955,0.04355615868031489,709.8947234,0.038214748488732325,761.1081473999999,0.03721044685033931,851.8397581,0.04208423947259331,5.0
215,11440720,1114072,마포구 성산1동,마포구,성산1동,2907.0,0.1494,1102.779174,0.04722049428022398,1105.886308,0.04790883358117152,1025.642467,0.047375000336382755,1051.5851949999999,0.04888681781879603,1074.904202,0.04757638332701215,5.0
216,11440730,1114073,마포구 성산2동,마포구,성산2동,6129.0,0.1521,1929.5336670000002,0.051094018994591865,1926.385718,0.051549755269054046,1923.770968,0.05727601037350833,1903.9871620000001,0.05566987293877204,1917.127759,0.05271641980996583,18.0
217,11440740,1114074,마포구 상암동,마포구,상암동,3870.0,0.1228,1507.81819,0.04054924965018949,1722.977443,0.03971021773045499,1881.295111,0.03271508733440899,1717.421022,0.03519880939842895,1557.0878460000001,0.03907056610022213,6.0
218,11440585,1114075,마포구 도화동,마포구,도화동,3625.0,0.1671,1249.67654,0.0563393758001135,1263.888512,0.05739441127205422,1252.391154,0.05687632774624069,1261.274574,0.05503143249534585,1245.885823,0.05543693064903536,11.0
219,11440655,1114076,마포구 서강동,마포구,서강동,3138.0,0.12300000000000001,1167.4934050000002,0.04083217960906382,1180.745911,0.04187220843345242,1111.498593,0.041649213853456164,1091.553751,0.039739435429811655,1127.206273,0.03997367181667219,9.0
220,11440565,1114077,마포구 공덕동,마포구,공덕동,5792.0,0.1516,2002.2170899999999,0.05188500143699911,1942.933412,0.051124974790747665,1810.3528829999998,0.04909926160097834,1785.5095469999999,0.05066840988939708,1909.245946,0.0515668840511441,15.0
221,11440555,1114078,마포구 아현동,마포구,아현동,3047.0,0.1172,1183.553299,0.04398198963522032,1236.735866,0.04391518133004689,1273.918784,0.044054599704280245,1251.4566550000002,0.04469710126330081,1224.331692,0.04446166111700141,13.0
222,11470510,1115051,양천구 목1동,양천구,목1동,3158.0,0.1005,1548.8566449999998,0.04301583324863095,1756.932104,0.0442764235039975,2115.168162,0.041394826394610486,2031.1878149999998,0.038224774052168856,1773.0321760000002,0.04174605194237668,17.0
223,11470520,1115052,양천구 목2동,양천구,목2동,4072.0,0.1337,1457.480942,0.050704301806570956,1352.092244,0.051221006954274825,1115.129738,0.05536191904286159,1226.309358,0.05645055290035979,1354.903607,0.05219355279701706,10.0
224,11470530,1115053,양천구 목3동,양천구,목3동,3260.0,0.1455,1119.059478,0.053740944882958,1131.9030289999998,0.05463551287490331,1186.482302,0.060399375065197235,1326.178303,0.060812348019147,1262.6201449999999,0.055849376341521983,5.0
225,11470540,1115054,양천구 목4동,양천구,목4동,3234.0,0.1245,945.8674956,0.04561482723050175,894.1978363,0.0460522989207715,838.3500288,0.049916310014440426,922.8937927999999,0.05122677553166255,963.3438501,0.04785530360345549,7.0
226,11470560,1115057,양천구 신월1동,양천구,신월1동,4094.0,0.195,1287.1755130000001,0.07270115885553022,1186.258188,0.07300757428983921,1053.371368,0.07656708094329219,1151.246589,0.07883749225146708,1219.4662369999999,0.07436408502623275,11.0
