구명,단지명,주택유형,세대수,주소,우편번호,경도,위도,H/B,행정동,행정동_경도,행정동_위도
서초구,방배아트자이(방배3),행복(재건축),353,서초구 명달로 9길 57(방배동 992),6706,127.0020337,37.48015301,H,방배3동,126.9999955,37.47843957
서초구,래미안신반포리오센트(신반포18차24차),행복(재건축),475,서초구 잠원로 14길 32(잠원동 52),6516,127.0141425,37.51793353,H,잠원동,127.0141028,37.51491869
성동구,청계벽산(하왕3),재개발,510,무학로 50 (하왕십리동 벽산아파트),4703,127.0326727,37.5691096,H,왕십리도선동,127.0255316,37.56788114
성동구,옥수극동그린(옥수5-2),재개발,583,독서당로 175 (옥수동 극동그린아파트),4732,127.0098102,37.54161608,H,옥수동,127.0134338,37.54358864
성동구,옥수하이츠(옥수8),재개발,238,한림말길 50 (옥수동 옥수하이츠아파트),4736,127.0168229,37.53993979,H,옥수동,127.0134338,37.54358864
성동구,옥수삼성(옥수9),재개발,330,독서당로 218 (옥수동 옥수삼성아파트),4734,127.0155544,37.54262944,H,옥수동,127.0134338,37.54358864
성동구,행당대림(하왕2-1),재개발,1005,행당로 79 (행당동 행당동 대림아파트),4713,127.027507,37.55820535,H,행당2동,127.0293402,37.55826482
성동구,행당한진(금호1-6),재개발,728,행당로 82 (행당동 행당 한진타운),4717,127.0273997,37.55480888,H,행당2동,127.0293402,37.55826482
성동구,금호대우(금호8),재개발,508,독서당로 272 (금호동4가 금호동 대우아파트),4738,127.0179254,37.54533003,H,금호4가동,127.0224013,37.54719127
성동구,금호벽산(금호6),재개발,1214,금호로 100 (금호동1가 벽산아파트),4718,127.0260923,37.55453176,H,금호1가동,127.0216386,37.55487153
성동구,하왕금호베스트빌(하왕1-3),재개발,274,난계로 114-31 (하왕십리동 금호 베스트빌),4711,127.0259523,37.56123125,H,왕십리2동,127.0305048,37.56110807
성동구,하왕극동미라주(하왕5),재개발,191,난계로 73 (하왕십리동 극동미라주 아파트),4721,127.0232984,37.55948756,H,왕십리2동,127.0305048,37.56110807
성동구,행당한신(행당2),재개발,159,고산자로 164 (행당동 행당한신아파트),4746,127.0354241,37.55506876,H,행당1동,127.0362034,37.55850438
성동구,마장SH-VILLE,국민,400,마조로15가길 23 (마장동 마장 에스에이치빌),4759,127.0403884,37.56463719,H,마장동,127.0453258,37.56637955
성동구,와이엠프라젠,재건축,83,자동차시장1길 14 (용답동 와이엠프라젠아파트),4808,127.0586931,37.56131745,H,용답동,127.0555791,37.56407582
성동구,서울숲아이파크,재건축,241,동일로 237 (송정동 서울숲아이파크),4800,127.0687021,37.55250093,H,송정동,127.0695736,37.55453586
성동구,왕십리주상복합,장기전세,97,청계천로 474 (하왕십리동 왕십리 모노퍼스 주상복합),4702,127.0295629,37.56953317,H,왕십리도선동,127.0255316,37.56788114
성동구,행당두산위브,재개발,114,행당로8길 8 (행당동 행당두산위브아파트),4716,127.0309511,37.55727232,H,행당2동,127.0293402,37.55826482
성동구,서울숲행당푸르지오(행당5),재개발,94,고산자로 177 (행당동 서울숲행당푸르지오아파트),4716,127.0335776,37.55573045,H,행당2동,127.0293402,37.55826482
성동구,래미안하이리버(금호17),재개발,96,금호로 111 (금호동2가 하이리버),4728,127.022907,37.55137253,H,금호2.3가동,127.0209184,37.55329311
성동구,래미안하이리버(금호19),재개발,210,금호로 111 (금호동2가 하이리버),4728,127.022907,37.55137253,H,금호2.3가동,127.0209184,37.55329311
성동구,금호자이2차(금호18),재개발,403,금호산8길 14 (금호동3가 금호자이2차),4729,127.0221903,37.55071593,H,금호2.3가동,127.0209184,37.55329311
성동구,서울숲2차푸르지오(금호14),재개발,121,금호로3길 11 (금호동4가 서울숲2차푸르지오),4737,127.0238917,37.54745137,H,금호4가동,127.0224013,37.54719127
성동구,래미안옥수리버젠(옥수12),재개발,310,매봉길 17 (옥수동 래미안 옥수 리버젠),4733,127.0144609,37.54648253,H,옥수동,127.0134338,37.54358864
성동구,왕십리텐즈힐2구역(왕십리뉴타운2),재개발,211,마장로 137 (상왕십리동 텐즈힐),4700,127.0250536,37.56782502,H,왕십리도선동,127.0255316,37.56788114
성동구,왕십리텐즈힐1구역,재개발,333,무학로 33 (하왕십리동 텐즈힐),4702,127.0263479,37.56916416,H,왕십리도선동,127.0255316,37.56788114
성동구,신금호파크자이(금호13),재개발,1156,금호로 173 (금호동2가 신금호파크자이),4722,127.018153,37.55628641,H,금호2.3가동,127.0209184,37.55329311
성동구,e편한세상옥수파크힐스(옥수13),재개발,1976,매봉길 50 (옥수동 옥수 파크힐스) ,4731,127.0121202,37.54729549,H,옥수동,127.0134338,37.54358864
성동구,왕십리센트라스(왕십리3),재개발,2529,왕십리로 410 (하왕십리동 센트라스) ,4701,127.0240825,37.5665905,H,왕십리도선동,127.0255316,37.56788114
성동구,왕십리자이(하왕1-5),재개발행복(리츠2호),713,난계로 100(하왕십리동 왕십리자이),4711,127.0246515,37.5615293,H,왕십리2동,127.0305048,37.56110807
성동구,힐스테이트서울숲리버,재개발행복(리츠2호),606,독서당로 344,4743,127.0257655,37.54645258,H,금호4가동,127.0224013,37.54719127
성동구,금호파크힐스이편한세상아파트(금호제15),재개발행복(리츠2호),1330,금호로 110(금호동1가 e편한세상금호파크힐스),4721,127.0244703,37.55295293,H,금호1가동,127.0216386,37.55487153
성동구,서울숲리버뷰자이(행당제6구역),재개발행복(리츠2호),1034,고산자로2길 65(행당동),4745,127.0388365,37.55619853,H,행당1동,127.0362034,37.55850438
성북구,동소문한진,재개발,580,성북로4길 52 (돈암동 한신한진아파트),2831,127.012706,37.59447253,H,돈암2동,127.0105809,37.59801625
성북구,종암SK,재개발,465,종암로24가길 53 (종암동 SK아파트),2798,127.0379642,37.60084117,H,종암동,127.0352129,37.59906023
성북구,돈암풍림(돈암3-3),재개발,309,북악산로 898 (돈암동 풍림아파트),2840,127.0222247,37.59703877,H,돈암1동,127.0263863,37.60341972
성북구,돈암삼성(돈암3-2),재개발,736,동소문로34길 24 (돈암동 삼성아파트),2807,127.0231395,37.59899275,H,돈암1동,127.0263863,37.60341972
성북구,길음동부(길음3),재개발,300,숭인로2길 61 (길음동 길음동동부센트레빌아파트),2726,127.0249739,37.60935341,H,길음2동,127.0273116,37.60669551
성북구,상월곡동아(상월곡),재개발,278,장월로1길 28 (상월곡동 동아에코빌아파트),2753,127.045612,37.60877249,H,월곡2동,127.0478865,37.60579157
성북구,월곡두산,재개발,458,오패산로 46 (하월곡동 월곡두산위브아파트),2750,127.0387095,37.60747384,H,월곡1동,127.0357756,37.61055309
성북구,정릉풍림(정릉4),재개발,332,솔샘로25길 11-14 (정릉동 정릉풍림아이원아파트),2702,127.0072804,37.61632479,H,정릉4동,127.0069995,37.6133766
성북구,길음뉴타운4단지,재개발,276,길음로 118 (길음동 길음뉴타운),2723,127.0208476,37.61132386,H,길음1동,127.0195028,37.61039832
성북구,길음뉴타운3단지,재개발,282,길음로13길 39 (길음동 길음뉴타운),2715,127.0162235,37.61004419,H,길음1동,127.0195028,37.61039832
성북구,장월SH-VILLE,국민,254,한천로101길 54 (장위동 장월 에스에이치빌 1단지),2758,127.0476984,37.62274041,H,장위3동,127.0566058,37.61654912
성북구,종암SH-Ville,재개발,104,종암로9길 71 (종암동 종암2차 아이파크),2810,127.032513,37.59630307,H,종암동,127.0352129,37.59906023
성북구,길음SH-Ville(길음5),재개발,90,길음로 74 (길음동 길음뉴타운),2724,127.0210339,37.60928966,H,길음1동,127.0195028,37.61039832
성북구,월곡3sh-ville(월곡3),재개발,288,성북구 오패산로 90 (하월곡동 래미안월곡아파트),2741,127.0369136,37.60994709,H,월곡1동,127.0357756,37.61055309
성북구,월곡2sh-ville(월곡2),재개발,209,회기로5길 142 (하월곡동 월곡2에스에이치빌),2794,127.0417368,37.59750813,H,월곡2동,127.0478865,37.60579157
성북구,삼선sh-ville(삼선1),재개발,285,보문로29다길 25-9 (삼선동3가 삼선1에스에이치빌),2873,127.0138718,37.58490188,H,삼선동,127.0146742,37.59083671
성북구,정릉라온유(길음10),재건축,236,정릉로 307 (정릉동 라온유 아파트),2719,127.0178662,37.60322851,H,정릉1동,127.0166558,37.60144652
성북구,래미안석관,재개발,80,화랑로 214 (석관동 래미안석관),2790,127.0548669,37.60915931,H,석관동,127.061437,37.6129824
성북구,래미안종암2차(종암4),재개발,206,종암로23길 35 (종암동 래미안세레니티),2804,127.0297513,37.59816479,H,종암동,127.0352129,37.59906023
성북구,길음뉴타운8단지(길음8),재개발,120,길음로 33 (길음동 길음뉴타운),2720,127.0220094,37.60504925,H,길음1동,127.0195028,37.61039832
성북구,길음뉴타운7단지(길음7),재개발,99,길음로13길 22 (길음동 길음7구역 두산위브아파트),2715,127.0193237,37.60944177,H,길음1동,127.0195028,37.61039832
성북구,래미안종암3차(종암5),재개발,188,종암로24가길 80 (종암동 래미안라센트),2799,127.0392269,37.59931367,H,종암동,127.0352129,37.59906023
성북구,길음뉴타운9단지(정릉길음9),재개발,242,길음로9길 50 (길음동 길음뉴타운),2721,127.020948,37.60269651,H,길음1동,127.0195028,37.61039832
성북구,종암2차SK뷰(종암6),재개발,393,종암로24길 35 (종암동 종암2차SK뷰아파트),2798,127.0346405,37.60142892,H,종암동,127.0352129,37.59906023
성북구,희망하우징(정릉 380-3),기타임대,54,정릉로 199 (정릉동 정릉희망하우징),2710,127.006891,37.60695012,H,정릉2동,127.0111481,37.6044745
성북구,동일하이빌뉴시티(신월곡),재건축,451,종암로 167 (하월곡동 동일하이빌뉴시티),2734,127.0309904,37.60505876,H,길음2동,127.0273116,37.60669551
성북구,e편한세상(보문4),재개발,440,보문사길 40 (보문동3가 이편한세상보문),2874,127.0174538,37.5836665,H,보문동,127.0228098,37.5803803
성북구,금호어울림센터힐(돈암5),재개발,490,동소문로34길 73 (돈암동 길음역 금호어울림 센터힐),2807,127.0223277,37.5997975,H,돈암1동,127.0263863,37.60341972
성북구,정릉한화꿈에그린(정릉10),재개발,349,아리랑로19가길 21 (정릉동 정릉 꿈에그린아파트),2820,127.0120121,37.60185785,H,정릉2동,127.0111481,37.6044745
성북구,돈암정릉,재개발,629,아리랑로 75 (돈암동 돈암코오롱하늘채),2826,127.0136255,37.59883026,H,돈암2동,127.0105809,37.59801625
성북구,보문3구역(보문파크뷰자이),재개발행복(리츠2호),1186,보문사길 111(보문동6가 보문파크뷰자이) ,2874,127.0178911,37.58287311,H,보문동,127.0228098,37.5803803
성북구,연극인맞춤형주택(삼선동2가77),기타임대,11,삼선동2가 77,2864,127.0094909,37.58772621,H,삼선동,127.0146742,37.59083671
성북구,꿈의숲코오롱하늘채,재개발행복(리츠2호),513,돌곶이로 220(장위동 꿈의숲코오롱하늘채아파트),2757,127.0465289,37.61898673,H,장위3동,127.0566058,37.61654912
성북구,연극인맞춤형주택(성북동 186-12),기타임대,12,성북구 성북로9길 28(성북동 186-12),2880,127.0025622,37.59126088,H,성북동,127.0032791,37.59105021
성북구,래미안 길음 센터피스(길음2구역),재개발재건축행복(리츠2호),2352,성북구 숭인로 50(길음동 498-1),2727,127.028784,37.61198667,H,길음2동,127.0273116,37.60669551
성북구,래미안아트리치(석관2구역),재개발행복(리츠2호),1091,성북구 돌곶이로 8길 22(석관동 46-50),2786,127.0622674,37.60654322,H,석관동,127.061437,37.6129824
성북구,래미안장위포레카운티(장위1구역),재개발,939,성북구 장월로 160(장위동 144-24),2763,127.0522534,37.61792153,H,장위3동,127.0566058,37.61654912
성북구,장위퍼스트하이,재개발행복(리츠2호),1562,성북구 한천로 713(장위동 173-124),2760,127.051719,37.62128579,H,장위3동,127.0566058,37.61654912
성북구,롯데캐슬골든힐스(길음3),행복(재건축),399,성북구 서경로 60(정릉동 192),2715,127.0154584,37.60992599,H,정릉1동,127.0166558,37.60144652
송파구,마천대성,주거환경,71,성내천로34길 8 (마천2동 대성아파트),5750,127.1532366,37.498547,H,마천2동,127.1485437,37.49684928
송파구,거여6,공공임대,660,양산로2길 38 (거여동 거여6단지아파트),5789,127.1461865,37.48846422,H,거여2동,127.1469088,37.49352121
송파구,오금현대백조(오금2),재개발,153,양재대로72길 20 (오금동 현대백조아파트),5656,127.1287153,37.50889818,H,오금동,127.1280994,37.50300006
송파구,거여3,공공임대,598,양산로2길 44 (거여동 거여3단지아파트),5778,127.1475425,37.49046313,H,거여2동,127.1469088,37.49352121
송파구,장지11(송파파인타운11단지),국민장기,333,송파대로8길 58 (장지동 송파파인타운11단지),5813,127.1337902,37.48023216,H,장지동,127.1311238,37.4837116
송파구,장지10(송파파인타운10단지),국민장기,545,송파대로8길 20 (장지동 송파파인타운10단지),5813,127.1311867,37.47813402,H,장지동,127.1311238,37.4837116
송파구,장지7(송파파인타운7단지),국민,537,충민로4길 19 (장지동 송파파인타운7단지),5812,127.1299527,37.47920992,H,장지동,127.1311238,37.4837116
송파구,장지9(송파파인타운9단지),국민장기,796,송파대로8길 17 (장지동 송파파인타운9단지),5815,127.1291959,37.4780034,H,장지동,127.1311238,37.4837116
송파구,장지4(송파파인타운4단지),국민장기,181,새말로12길 16 (장지동 송파파인타운4단지),5811,127.1301294,37.48202781,H,장지동,127.1311238,37.4837116
송파구,장지5(송파파인타운5단지),국민,455,충민로4길 5 (장지동 송파파인타운5단지),5812,127.1297265,37.47962067,H,장지동,127.1311238,37.4837116
송파구,장지6(송파파인타운6단지),국민장기,564,충민로6길 14 (장지동 송파파인타운6단지),5812,127.1314396,37.48069773,H,장지동,127.1311238,37.4837116
송파구,장지2(송파파인타운2단지),국민,374,충민로 151 (장지동 송파파인타운2단지),5799,127.1313064,37.48351714,H,장지동,127.1311238,37.4837116
송파구,장지8(송파파인타운8단지),국민장기,700,충민로4길 6 (장지동 송파파인타운8단지),5815,127.1280781,37.47965382,H,장지동,127.1311238,37.4837116
송파구,장지1(송파파인타운1단지),장기전세,221,충민로 188 (장지동 송파파인타운1단지),5792,127.1345477,37.48622886,H,장지동,127.1311238,37.4837116
송파구,마천1(송파파크데일1단지),국민장기,812,성내천로37길 37 (마천동 송파파크데일1단지),5748,127.1581013,37.49878503,H,마천1동,127.1499716,37.49607982
송파구,마천2(송파파크데일2단지),국민장기,889,성내천로47길 38 (마천동 송파파크데일2단지),5748,127.158163,37.49634097,H,마천1동,127.1499716,37.49607982
송파구,송파래미안파인탑,재건축,794,오금로32길 31 (송파동 래미안송파파인탑),5673,127.1194889,37.50298368,H,송파2동,127.1167664,37.50233785
송파구,문정공공원룸텔,기타임대,31,새말로 114-1 (문정동 서울공공주택문정동희망원룸),5810,127.1268203,37.48260869,H,장지동,127.1311238,37.4837116
송파구,송파파크데일3단지(행복주택),행복(공사 건설형),148,성내천로47길 22 (마천동 송파파크데일3단지),5748,127.1578651,37.49479939,H,마천1동,127.1499716,37.49607982
송파구,위례지구10블럭(위례포레샤인),국민장기,2200,위례순환로 477(장지동 위례포레샤인23단지),5720,127.1365672,37.47502106,H,위례동,127.1442615,37.48115544
송파구,송파레미니스(1단지),국민장기,575,성내천로 6(오금동 송파레미니스),5270,127.1348282,37.50833724,H,오금동,127.1280994,37.50300006
송파구,송파레미니스 2단지(오금지구 2단지),국민,818,동남로 341(송파레미니스 2단지),5721,127.1380298,37.50638593,H,오금동,127.1280994,37.50300006
송파구,거여리본타운,행복(공사 건설형),128,오금로53길 14(거여동 12-12 거여리본타운),5744,127.142295,37.49567801,H,거여1동,127.1432652,37.49697834
송파구,송파헬리오시티(가락시영),행복(재건축),9510,송파구 송파대로 345(가락동 479),5698,127.1025318,37.49761457,H,가락1동,127.10729,37.49974834
양천구,신정삼성(신정6-2),재개발,506,신목로 5 (신정동 목동삼성아파트),8016,126.8764675,37.51722556,H,신정2동,126.8707009,37.51922043
양천구,신정양천,공공임대,2998,목동로3길 57(신정동 양천아파트),8100,126.8621642,37.50945426,H,신정7동,126.8596877,37.5144001
양천구,목동현대B,재개발,564,신목로 10 (신정동 목동현대아파트),8008,126.8762861,37.51842596,H,신정2동,126.8707009,37.51922043
양천구,목동2차우성(신정5),재개발(리츠2호),1140,목동남로4길 6-46 (신정동 목동2차우성아파트),8104,126.8647673,37.50657162,H,신정7동,126.8596877,37.5144001
양천구,신트리2,공공임대,698,신정로 275 (신정동 신트리2단지아파트),8078,126.8530185,37.51301571,H,신정3동,126.8547999,37.51512221
양천구,신정학마을2,공공임대,510,신정로14길 1 (신정동 학마을아파트),8108,126.8448385,37.50899029,H,신정3동,126.8547999,37.51512221
양천구,신정푸른마을1,공공임대,500,신정로7길 70 (신정동 푸른마을1단지아파트),8048,126.836566,37.51302608,H,신정3동,126.8547999,37.51512221
양천구,신월동도센트리움,재건축,99,오목로17길 7 (신월동 동도센트리움아파트),7935,126.8462974,37.5239747,H,신월2동,126.8445812,37.52498058
양천구,장수마을동원데자뷰,재건축,118,오목로 76-2 (신월동 장수마을2단지동원데쟈뷰아파트),8028,126.8454817,37.52203648,H,신월2동,126.8445812,37.52498058
양천구,수명산롯데캐슬,재건축,215,월정로 303 (신월동 수명산롯데캐슬),7900,126.828698,37.54508073,H,신월5동,126.8271871,37.53856872
양천구,양천롯데캐슬,재건축,317,오목로5길 19 (신월동 양천롯데캐슬),7930,126.8399476,37.52350315,H,신월4동,126.8400387,37.52466457
양천구,신정이펜하우스2단지(신정3지구2단지),국민장기,471,신정이펜2로 55 (신정동 신정이펜하우스2단지),8045,126.8308647,37.51513253,H,신정3동,126.8547999,37.51512221
양천구,신정이펜하우스5단지(신정3지구5단지),국민장기,238,신정이펜1로 27 (신정동 신정이펜하우스5단지),8051,126.8334197,37.51104164,H,신정3동,126.8547999,37.51512221
양천구,신정이펜하우스3단지,국민장기,1339,신정이펜1로 50 (신정동 신정이펜하우스3단지),8050,126.8293575,37.51335106,H,신정3동,126.8547999,37.51512221
양천구,신정이펜하우스4단지,국민장기,546,신정이펜1로 51 (신정동 신정이펜하우스4단지),8051,126.8311041,37.51085103,H,신정3동,126.8547999,37.51512221
양천구,신정이펜하우스1단지,국민장기,466,신정이펜1로 99 (신정동 신정이펜하우스1단지),8046,126.8258571,37.51466358,H,신정3동,126.8547999,37.51512221
양천구,신정뉴타운두산위브(신정1-2),재개발,357,신월로20길 7 (신월동 신정뉴타운두산위브아파트),8063,126.8460734,37.51928262,H,신월2동,126.8445812,37.52498058
양천구,신정뉴타운롯데캐슬(신정1-4),재개발,930,중앙로29길 61 (신월동 신정뉴타운롯데캐슬),8061,126.848125,37.51954197,H,신월2동,126.8445812,37.52498058
양천구,신정공공주택(신정도시마을주택),기타임대,92,신정로13가길 6 (신정동 신정도시마을주택),8080,126.8434541,37.51147757,H,신정3동,126.8547999,37.51512221
양천구,목동센트럴푸르지오,재건축,248,오목로 354 (목동 목동센트럴푸르지오),8007,126.8767961,37.52398126,H,목1동,126.8711388,37.53035368
양천구,목동힐스테이트(신정제4구역),재개발,1081,중앙로36길 15 (신정동 목동힐스테이트),8083,126.8559455,37.52077533,H,신정1동,126.854291,37.51853098
양천구,신정4지구보금자리주택(신정숲속마을),국민장기,560,신정로 110 (신정동 신정숲속마을),8111,126.8339307,37.50612378,H,신정3동,126.8547999,37.51512221
양천구,신정3A6 이든채단지,행복(리츠1호),499,양천구 신정로7길 75(신정동 1320-8),8049,126.8337256,37.51305752,H,신정3동,126.8547999,37.51512221
영등포구,신기목련,주거환경,213,신길로42가길 34 (신길동 신기목련아파트),7362,126.9153892,37.5087342,H,신길1동,126.9214182,37.51111638
영등포구,양평상록수,주거환경,176,영등포로 17 (양평동2가 상록수아파트),7275,126.8834845,37.52372108,H,양평1동,126.8882412,37.52367847
영등포구,신길삼성(신길2-3),재개발,387,신길로42길 25 (신길동 삼성아파트),7362,126.9137354,37.50731887,H,신길4동,126.911287,37.50845665
영등포구,당산SH-VILLE,공공임대,195,영신로 183 (당산동3가 당산 SH VILLE),7258,126.901423,37.52449264,H,당산1동,126.8973845,37.52497339
영등포구,태승훼밀리아파트,재건축,64,선유서로34길 6 (양평동3가 양평동1차 태승훼미리아파트),7270,126.8871875,37.52655607,H,양평1동,126.8882412,37.52367847
영등포구,영등포아트자이(도림16),재개발,836,도영로 66 (도림동 영등포아트자이아파트),7364,126.9001766,37.51039494,H,도림동,126.8959445,37.50943884
영등포구,래미안영등포프레비뉴(신길11),재개발,949,가마산로 442 (신길동 래미안영등포프레비뉴),7395,126.9095271,37.50498194,H,신길3동,126.9077506,37.50730066
영등포구,보라매 신동아 파밀리에,재건축,247,디지털로 420 (대림동 신대림2차 신동아파밀리에),7439,126.9049351,37.49340383,H,대림1동,126.9058337,37.49546714
영등포구,신길7구역(래미안에스티움),재개발,1722,신풍로 77(신길동 래미안에스티움),7390,126.9115445,37.50041961,H,신길6동,126.9098547,37.49940227
영등포구,영등포1-4구역(아크로타워스퀘어),재개발행복(리츠2호),1221,국회대로 54길10(영등포동7가 아크로타워 스퀘어),7247,126.9064302,37.52365869,H,영등포동,126.90759,37.5237925
영등포구,문래동모아미래도,재건축,222,선유로9나길 5(문래동5가 문래동모아미래도아파트) ,7285,126.8867208,37.51727377,H,문래동,126.8994947,37.51711847
영등포구,신길14구역(신길뉴타운아이파크),재개발행복(리츠2호),612,영등포구 가마산로426(신길동 347-50),7394,126.903613,37.50411798,H,신길3동,126.9077506,37.50730066
영등포구,신길5(보라매SK-VIEW),재개발,1512,여의대방로35가길 19(신길동 1583-1),7391,126.9175044,37.50373971,H,신길7동,126.9214775,37.50637353
용산구,산천리버힐삼성(산천삼성),재개발,363,효창원로13길 7 (산천동 리버힐삼성아파트),4358,126.9520964,37.53569675,H,원효로2동,126.9515302,37.53436042
용산구,도원삼성(도원),재개발,534,새창로8길 7 (도원동 도원동삼성래미안아파트),4354,126.9563925,37.53970507,H,용문동,126.9598828,37.53768644
용산구,용산e편한세상(신계),재개발,867,원효로 216 (신계동 용산e편한세상),4368,126.9665272,37.53672336,H,원효로1동,126.9676901,37.53713382
용산구,용산롯데캐슬센터포레,재개발행복(리츠2호),478,용산구 백범로 313(효창동 13-2),4317,126.9629485,37.53930231,H,효창동,126.9618989,37.54237952
은평구,수색대림(수색2-1),재개발,464,은평터널로 66 (수색동 대림한숲타운아파트),3492,126.9016471,37.58688328,H,수색동,126.8936722,37.58352053
은평구,불광SH-ville(불광1),재개발,100,불광로2길 46 (불광동 불광에스에이치빌),3366,126.935676,37.61153909,H,불광1동,126.9320869,37.61035877
은평구,응암SH-ville(응암6),재개발,136,백련산로 146-30 (응암동 응암 SH-VILLE),3475,126.9268655,37.5980402,H,응암1동,126.9267869,37.60069699
은평구,상림마을8-2단지(은평1-1임대),국민장기,707,진관4로 17 (진관동 은평뉴타운상림마을),3302,126.9229005,37.64364593,H,진관동,126.9210659,37.63496688
은평구,상림마을8-1단지(은평1-2임대),국민장기,335,진관4로 37 (진관동 은평뉴타운상림마을),3302,126.925074,37.64446939,H,진관동,126.9210659,37.63496688
은평구,상림마을7-3단지(은평1-3임대),국민장기,255,진관4로 47 (진관동 은평뉴타운상림마을),3303,126.9266106,37.64571308,H,진관동,126.9210659,37.63496688
은평구,상림마을7-2단지(은평1-4임대),국민장기,241,진관4로 77 (진관동 은평뉴타운상림마을),3303,126.9280585,37.64669379,H,진관동,126.9210659,37.63496688
은평구,상림마을6-4단지(은평1-5임대),국민장기,318,진관4로 87 (진관동 은평뉴타운상림마을),3304,126.929665,37.64784198,H,진관동,126.9210659,37.63496688
은평구,상림마을6-3단지(은평1-6임대),국민장기,379,진관4로 107 (진관동 은평뉴타운상림마을),3304,126.9308871,37.64975198,H,진관동,126.9210659,37.63496688
은평구,상림마을6-2단지(은평1-7임대),국민장기,378,진관4로 100 (진관동 은평뉴타운상림마을),3304,126.9331512,37.64980599,H,진관동,126.9210659,37.63496688
은평구,상림마을6-1단지(은평1-8임대),국민장기,208,진관4로 78-7 (진관동 은평뉴타운상림마을),3304,126.930528,37.64739227,H,진관동,126.9210659,37.63496688
은평구,상림마을7-1단지(은평1-9임대),국민장기,127,진관4로 78-8 (진관동 은평뉴타운상림마을),3303,126.9283245,37.64609498,H,진관동,126.9210659,37.63496688
은평구,상림마을7-4단지(은평1-10임대),국민장기,230,진관4로 48-17 (진관동 은평뉴타운상림마을),3303,126.9273213,37.64512878,H,진관동,126.9210659,37.63496688
은평구,상림마을7-5단지(은평1-11임대),국민장기,187,진관4로 48-8 (진관동 은평뉴타운상림마을),3303,126.9282127,37.64395706,H,진관동,126.9210659,37.63496688
은평구,상림마을8-3단지(은평1-12임대),국민장기,551,진관3로 70 (진관동 은평뉴타운상림마을),3302,126.9231411,37.64225983,H,진관동,126.9210659,37.63496688
은평구,박석고개1-3단지(은평2-1임대),국민장기,947,진관1로 21-10 (진관동 은평뉴타운 박석고개),3311,126.9193989,37.63427074,H,진관동,126.9210659,37.63496688
은평구,박석고개1-1단지(은평2-12임대),국민장기,660,진관1로 21-9 (진관동 은평뉴타운 박석고개),3311,126.919503,37.63292446,H,진관동,126.9210659,37.63496688
은평구,구산그린빌,주거환경,203,갈현로7길 56 (구산동 구산그린빌),3428,126.9042795,37.60513475,H,구산동,126.9103762,37.61175703
은평구,마고정3-2단지(은평2-3임대),국민장기,659,진관2로 90 (진관동 은평뉴타운 마고정),3310,126.9257664,37.63387704,H,진관동,126.9210659,37.63496688
은평구,마고정3-3단지(은평2-2임대),국민장기,434,진관2로 60 (진관동 은평뉴타운 마고정),3310,126.922797,37.63391604,H,진관동,126.9210659,37.63496688
은평구,마고정3-1단지(은평2-11임대),국민장기,469,진관1로 55 (진관동 은평뉴타운 마고정),3310,126.9278173,37.63156638,H,진관동,126.9210659,37.63496688
은평구,우물골2-1단지(은평2-4임대),국민장기,143,진관2로 67 (진관동 은평뉴타운 우물골),3306,126.9241779,37.63474079,H,진관동,126.9210659,37.63496688
은평구,우물골2-2단지(은평2-5임대),국민장기,387,진관2로 77 (진관동 은평뉴타운우물골),3306,126.9266554,37.63458108,H,진관동,126.9210659,37.63496688
은평구,폭포동4-1단지(은평3-10임대),장기전세,297,진관1로 77-8 (진관동 은평뉴타운 폭포동),3310,126.9305957,37.63136587,H,진관동,126.9210659,37.63496688
은평구,구파발9-1단지(은평3-3임대),국민장기,1022,진관3로 15-35 (진관동 은평뉴타운 구파발),3300,126.9174116,37.64256139,H,진관동,126.9210659,37.63496688
은평구,북한산힐스테이트3차(불광3),재개발,147,불광로14길 10-4 (불광동 북한산현대힐스테이트3차아파트),3362,126.9342866,37.6197849,H,불광1동,126.9320869,37.61035877
은평구,북한산래미안(불광6),재개발,135,불광로2길 41 (불광동 북한산래미안아파트),3366,126.9361998,37.61163065,H,불광1동,126.9320869,37.61035877
은평구,구파발10-2단지(은평3-4임대),국민장기,423,진관3로 15-35 (진관동 은평뉴타운 구파발),3300,126.9174116,37.64256139,H,진관동,126.9210659,37.63496688
은평구,북한산힐스테이트(불광7),재개발,188,통일로 796 (불광동 북한산 힐스테이트7차),3357,126.9257576,37.6163432,H,불광1동,126.9320869,37.61035877
은평구,백련산힐스테이트1차(응암7),재개발,78,백련산로2길 39 (응암동 백련산 힐스테이트 1차),3477,126.9252884,37.58956538,H,응암2동,126.9230743,37.59461474
은평구,백련산힐스테이트2차(응암8),재개발,255,백련산로2길 42 (응암동 백련산 힐스테이트 2차),3477,126.924251,37.58952805,H,응암2동,126.9230743,37.59461474
은평구,백련산힐스테이트3차(응암9),재개발,219,백련산로2길 46 (응암동 백련산 힐스테이트 3차),3477,126.924736,37.58900489,H,응암2동,126.9230743,37.59461474
은평구,구파발10-3단지(은평3-5임대),국민장기,712,북한산로 2 (진관동 은평뉴타운구파발),3300,126.916236,37.64224333,H,진관동,126.9210659,37.63496688
은평구,녹번센트레빌(응암3),재개발,350,백련산로 160 (응암동 녹번역센트레빌),3474,126.9260859,37.59831848,H,응암1동,126.9267869,37.60069699
