정류소명,X좌표,Y좌표,정류버스수
광남사거리.광명교육청,126.8483816693,37.4687100041,1
광남중학교,126.8491068348,37.4703856928,1
광명남초등학교,126.8529738483,37.4759864517,1
목동아파트5.6단지사잇길.경인초교,126.8838072981,37.5328758097,1
목동아파트601동앞.이대병원,126.8832336779,37.5358860056,1
양정고등학교,126.8880196206,37.5352529031,1
당산동삼익아파트,126.8960796973,37.5282482765,1
광명사거리역.한진아파트,126.8535866511,37.4779981969,1
광남새마을금고,126.8525666173,37.4757358911,1
광남중학교.광명교육청,126.848509441,37.4697295898,1
광명돔경륜장,126.8470616424,37.4663100299,1
아방리입구,126.8469420267,37.4438068341,1
오목교역,126.8764611778,37.5250322115,1
천왕역1번출구,126.8391707661,37.4858517205,1
구로우체국.이펜하우스3단지후문,126.8420506831,37.481664121,1
마곡나루역4번출구.서울식물원,126.8280138696,37.5650334606,1
강서힐스테이트아파트,126.8369627985,37.5479391113,1
문성유치원,126.8444517194,37.5468621438,1
가양7단지상가,126.8615689627,37.5607186992,1
등촌주공6단지앞,126.8488750074,37.560204757,1
등촌9단지SBS공개홀,126.850795794,37.5617903895,1
우장산휴먼빌아파트,126.8434733563,37.5474322909,1
양서1단지우장산아이파크이편한세상,126.836911826,37.548017618,1
등촌주공6단지,126.848934979,37.5603199287,1
등현초등학교,126.8470218886,37.5611598223,1
서울방화초등학교,126.8050822152,37.5681886875,1
삼정그린코아아파트,126.8117710939,37.5716275318,1
다솔마을.강서농수산물도매시장,126.8198598397,37.5548319923,1
마곡13단지힐스테이트아파트,126.8178844144,37.5566726976,1
천주교성당,126.81233118,37.5560265616,1
마곡엠밸리4단지,126.8251083294,37.5705406445,1
도림천역2번출구,126.8829640145,37.5144504634,1
신교정입구,126.8729830336,37.5192534765,1
성락교회크리스천선교센터,126.8817537841,37.5090063646,1
진흥슈퍼,126.8804187932,37.5114767678,1
신도림자동차학원,126.8815549811,37.5123153285,1
신도림생활체육관.우성3차아파트,126.8832008998,37.5131889399,1
신길보라매sk뷰.바다마을아파트,126.916198872,37.5029588619,1
신길바다마을아파트.보라매sk뷰,126.9160655664,37.5029520252,1
SG메디피움,126.9053263866,37.5051861988,1
서울식물원.식물문화센터,126.835028913,37.5683519338,1
백석초등학교.한국임업진흥원,126.8615808126,37.5525932635,1
상암동주민센터앞,126.8938256337,37.5785285393,1
송내역A,126.7540309583,37.4877871616,1
송내역.영화의거리,126.754333312,37.4894833326,1
법원.검찰청.복사골문화센터.반 ,126.7554042351,37.4935944084,1
상동시장.중동시장,126.7644463748,37.4926968045,1
신중동역3번출구.롯데백화점,126.7725498109,37.5032040583,1
신중동역6번출구.중흥중학교,126.7757845126,37.5054422554,1
약대오거리.DB하이텍,126.7764898537,37.5153283648,1
신중동역5번출구.중흥중학교,126.7754030697,37.5052536371,1
신중동역4번출구.롯데백화점,126.7728930177,37.5036838759,1
팰리스카운티.장말문예사거리,126.7662527519,37.4925982712,1
중동시장.상동시장,126.7643519549,37.4928828208,1
반달마을.법원.검찰청,126.7545243593,37.4929167511,1
송내역.반달공영주차장,126.7517568952,37.4887151806,1
후곡마을7.8단지,126.7616990097,37.6802152883,1
후곡롯데아파트,126.7667196236,37.6779907507,1
후곡한양아파트,126.7666992983,37.6784209092,1
후곡건영동부아파트,126.761547071,37.6806509636,1
망원정입구,126.9069736098,37.5526329216,1
강변한신코아,126.9437826565,37.537414514,1
수색119안전센터,126.8924922062,37.5835618633,1
무교동,126.9802557033,37.5691427552,1
서울역사박물관.김구집무실(경교장),126.9721427974,37.5700297892,1
장냇말,126.976827506,37.7261961628,1
장냇말앞,126.9768609789,37.7258170485,1
삼송역5번출구,126.8935006953,37.6534649078,1
삼송마을16.17단지,126.8867418263,37.651981209,1
삼송마을20단지,126.8868120538,37.6515986206,1
삼송역4번출구,126.893796395,37.6532163261,1
능곡역,126.8214596131,37.6192976373,1
행신동삼거리.무원마을10단지,126.8315803078,37.619006457,1
소만초등학교.소만마을8단지,126.8408152559,37.6178029405,1
가라뫼.소만마을1단지,126.8451324672,37.6181030565,1
가라뫼.한전앞,126.8427442726,37.6182460486,1
행신SK뷰아파트,126.8330751583,37.6192068364,1
행신동삼거리,126.8301184575,37.6192386226,1
성산동,126.9067737112,37.5645797812,1
자동차부품상가,127.057744184,37.5645693003,1
불광역1번출구,126.9303624483,37.6100335746,1
서리풀문화광장,127.00513938,37.491022091,1
대법원앞,127.0067022539,37.4915815159,1
굴레방다리.아현역,126.9574722534,37.5572825323,1
오산당요양병원,126.8904219578,37.5240771377,1
고양시청.주교동.덕양구보건소치,126.8339183394,37.6573774921,1
성사고등학교,126.8418726835,37.661816545,1
원당대림아파트,126.8398100301,37.6599961964,1
세창짜임아파트,126.8375271537,37.6579091804,1
명승세도나빌딩,126.8355419066,37.6561092785,1
옥빛마을16단지,126.8309171501,37.6266466188,1
원당약국.원당시장정문,126.836219484,37.6564043555,1
동양쇼핑.원당시장후문,126.8383148037,37.6583066628,1
원당래미안아파트,126.8410827727,37.6607289763,1
체육공원앞,126.8440011106,37.6632838786,1
주교동.원릉방앗간,126.8346076466,37.6582975606,1
고양시청.덕양구보건소치매안심 ,126.8331938897,37.6569709786,1
산들마을5단지,126.774791371,37.6824189976,1
일산역,126.7699068047,37.6814314239,1
대우동양아파트,126.7644213701,37.6838142155,1
동명탕앞,126.9221120466,37.6113349802,1
호림아파트앞,126.9208505792,37.6091343114,1
선일하이츠빌라,126.9199273057,37.6226388827,1
홍은동동부센트레빌,126.9388730453,37.5966301838,1
박석고개,126.9199448057,37.6262497614,1
신한은행갈현지점,126.9197864449,37.6238427088,1
기자촌사거리,126.9320971364,37.6341348377,1
진관초교앞,126.9292679406,37.646314309,1
생태공원앞,126.9289610578,37.6440835064,1
아이파크709동앞,126.926694595,37.6448694389,1
탄현효성주은아파트,126.7683157264,37.6906776037,1
탄현서광아파트,126.7630759117,37.6894578245,1
호수마을(중),126.7806969343,37.6484691515,1
흰돌마을(중),126.7813499495,37.6481375052,1
동문아파트,126.7651432972,37.6864180248,1
일신삼익아파트,126.7633197181,37.6893162367,1
탄현2지구.풍림아파트,126.7684136573,37.6919933507,1
일산두산위브더제니스,126.76455765,37.6947236068,1
메디누리병원,126.7626722083,37.6911346794,1
덕산중학교.씨티아파트,126.9045897066,37.6002242048,1
덕산중학교.두산위브아파트,126.904649,37.600406,1
용두동,126.878761959,37.6225791649,1
신원아파트앞,126.7626644527,37.6874173127,1
육각수오피스텔,126.7625408604,37.6904890603,1
탄현마을3.5단지,126.7649157925,37.6950606929,1
해솔마을4단지,126.7516164739,37.7281596303,1
한소망교회,126.7590684086,37.7050529718,1
문촌마을6.7단지.쌍용아파트.기 ,126.75871785,37.6765495455,1
우방아파트.강촌마을8단지,126.782328772,37.6563155931,1
백송마을1.2단지,126.7912344251,37.6520235075,1
백송마을8.9단지,126.7918158883,37.6518025986,1
동아아파트.강촌마을1단지,126.7830094069,37.6556930078,1
문촌마을.라이프아파트,126.7592275314,37.676586157,1
송학동,126.759467115,37.7053777914,1
가람마을9단지,126.7520089667,37.7280027322,1
독립문공원,126.9551924048,37.5765294503,1
국립대한민국임시정부기념관,126.9537198087,37.5758574123,1
독립문파크빌,126.9518444072,37.5745811958,1
중소기업은행,126.9129645398,37.5822059262,1
고양현대아파트,126.9021549276,37.7015440114,1
새슬막,126.8458317662,37.7903550066,1
미군부대,126.8463437466,37.7922793509,1
창만2리,126.8496196889,37.802734681,1
용주골삼거리.연풍삼거리,126.840039652,37.8292626558,1
범일금고,126.8164008125,37.835753995,1
주내삼거리,126.8173278558,37.8326823101,1
파주읍행정복지센터,126.8190226174,37.8325564671,1
주내성당.파주휴먼시아,126.8210647059,37.83266349,1
용주골삼거리,126.8400643872,37.8287955374,1
창만1리,126.8493886703,37.8034323102,1
미군부대앞,126.8462630128,37.7923942232,1
새술막,126.8457430179,37.7904429454,1
청련사입구,126.9624033159,37.6080241273,1
언덕앞,126.9637501759,37.6089778424,1
소나무집,126.9641242035,37.6113353268,1
아름다운실버,126.965434339,37.6120220057,1
보현산신각,126.9657636563,37.6134764117,1
박종화고택입구,126.9676636826,37.6143323789,1
화인빌라,126.968548374,37.6129750944,1
힐탑,126.9690414211,37.6116396375,1
감나무골공원,126.9699424574,37.6124056849,1
EN갤러리,126.9706925648,37.6134476936,1
무애사,126.9718334824,37.6139007744,1
참샘골공원,126.9741218742,37.6146083208,1
밀알기도원,126.9757356724,37.6163974196,1
평창공원지킴터입구,126.9770156594,37.6172703612,1
김창열.윤명로화실,126.9783838676,37.6163425637,1
감람산기도원,126.9798977194,37.6159485888,1
연화정사,126.9795064106,37.6146506734,1
형제봉입구,126.9816903604,37.6128678545,1
지구촌교회,126.9793713925,37.6130836459,1
보현빌라,126.9782676847,37.6152734185,1
김종영미술관,126.978167405,37.6132845834,1
역촌동주민센터,126.9143523822,37.6057524871,1
충북슈퍼앞,126.9183381556,37.606230338,1
중앙잔디광장,126.8793062352,37.5664055859,1
마포구청.농수산물시장,126.8995348053,37.5661890393,1
난지한강공원(야구장),126.8761217301,37.568384554,1
백현마을2단지,127.1182792848,37.3920771306,1
백현마을1단지,127.1145480001,37.3919247453,1
명동국민은행앞,126.9823844065,37.5645388334,1
백현마을4단지,127.1156522691,37.3916486536,1
백현마을3단지,127.1182008148,37.3917376459,1
이매촌안말초교.성지아파트,127.1254800327,37.3936905716,1
이매촌삼성아파트,127.1255662346,37.4004133325,1
하탑초교.탑마을3차아파트,127.1255633836,37.4075972074,1
모란역4번출구,127.1295826896,37.4308935231,1
성남수정경찰서앞,127.1273463022,37.4406299162,1
모란역(광역.시외버스),127.1290781476,37.4303612427,1
하탑초교.탑마을진덕아파트,127.1253708638,37.405862971,1
이매중학교,127.1253338718,37.4033511944,1
LG트윈하우스,127.1096038031,37.335710913,1
분당도서관.계원예고.이마트,127.1175626764,37.3594568505,1
주공7단지.한솔종합사회복지관,127.1150125396,37.3681954992,1
파크타운.롯데아파트,127.1197917211,37.3736899019,1
파크타운.양지마을,127.1194110909,37.373802526,1
주공7단지앞,127.1146421279,37.3691646949,1
한솔프라자,127.1147115307,37.3626211005,1
분당도서관.계원예고.계원예술중,127.116350604,37.359613345,1
이마트앞,127.1189297785,37.3582584719,1
송림고등학교.이매촌청구아파트.,127.1285109351,37.3919422946,1
돌마고교,127.1285474821,37.39333645,1
이매역.농업기술센터.진흥아파트,127.1287818083,37.3974666073,1
공군부대제2정문.면회실,127.1034932001,37.4386000071,1
이매역,127.1281239489,37.3966890364,1
송림고교.이매촌성지아파트.청구,127.1280725137,37.3929675032,1
백송고등학교.백송마을,126.7398983252,37.6948939958,1
예비군훈련장.성저3.4단지,126.7478100057,37.6794984938,1
중산6단지.중산초교.중산중학교,126.7825911774,37.6918971685,1
삼성아파트.중산마을8단지,126.7826779839,37.6882362117,1
중산마을11단지.현대아파트.삼성,126.7828785243,37.6881415494,1
중산중학교.중산마을5단지,126.7827956781,37.6920054919,1
부영아파트,126.7664869545,37.6942748754,1
덕이상가,126.7369919265,37.6894457814,1
흰돌마을.서안아파트,126.7856146641,37.6412779424,1
CM충무병원,126.9030827618,37.5183185079,1
흰돌5단지.서안아파트,126.7857065931,37.6408365859,1
성산대교북단(가상),126.894304804,37.556948606,1
양화대교북단(가상),126.9062172593,37.5478109327,1
서강대교북단(가상),126.9281611595,37.5432223959,1
강남역티월드,127.0289856171,37.4946855227,1
한남대교남단(가상),127.0117408604,37.5197973799,1
동작대교남단(가상),126.9738557064,37.5060421651,1
한강대교남단(가상),126.9555404832,37.514527047,1
근로복지공단(가상),126.9161308085,37.5199015885,1
성산대교남단(가상),126.8887189334,37.5467464524,1
산들마을.대림아파트.롯데마트,126.7782750109,37.6818754507,1
난방공사(경유),126.7185781252,37.7361129012,1
숲속길마을7단지,126.7171455016,37.7253248402,1
트리플메디컬타운,126.7174917164,37.7249361361,1
중곡동성당,127.0826023266,37.5629378497,1
덕수궁,126.9770150907,37.565562981,1
국립중앙박물관,126.9785962412,37.5209467378,1
이태원,126.9904440058,37.5343143296,1
남산골한옥마을,126.9924381409,37.5609910291,1
앰버서더호텔,127.002697826,37.5604673544,1
신라호텔,127.0055118943,37.5582767888,1
동대문디자인플라자.동대문시장,127.0084314526,37.5669229028,1
대학로,127.0020227893,37.5818869883,1
창경궁,126.9965211601,37.5791691849,1
인사동.북촌,126.9838223896,37.5758549481,1
경복궁.국립민속박물관,126.9798460174,37.5801955967,1
서울애니메이션센터,126.9872913531,37.5585088732,1
남산케이블카,126.9836407189,37.5550987486,1
63빌딩.한강유람선,126.9401190978,37.5212665013,1
홍대입구,126.9223778884,37.5544679864,1
공항철도.홍대입구역,126.9251898538,37.5577828899,1
르메르디앙호텔.노보텔,127.0278075031,37.5054098931,1
선릉과정릉.라마다서울호텔,127.0453894267,37.5106314687,1
봉은사.롯데면세점,127.0583158091,37.5138065996,1
코엑스.에스엠타운,127.0620719792,37.5104960106,1
롯데월드,127.0969943633,37.5123587396,1
SM엔터테인먼트,127.0505070952,37.5184592592,1
한류스타거리,127.0433040549,37.5271455757,1
압구정로데오,127.0387663171,37.5283229652,1
강남관광정보센터,127.0269996639,37.5266322685,1
가로수길,127.0230272943,37.5245173207,1
서래마을,127.0038775955,37.5001857093,1
교대역.법원검찰청,127.012784224,37.4932967685,1
삼성딜라이트,127.0264511636,37.4975285407,1
동호대교(가상),127.0239248567,37.5316311109,1
방산.중부시장,126.9994492519,37.566763934,1
을지로입구,126.9810020755,37.5660668501,1
남산오르미,126.983101574,37.5581862069,1
종각역,126.9829140886,37.5693783276,1
인사동.탑골공원,126.988797953,37.5701446228,1
종묘.세운상가,126.9941936743,37.5703916012,1
동묘.숭인동도깨비시장,127.0179931239,37.573572777,1
서울풍물시장,127.0232491024,37.5733420366,1
신당동중앙시장,127.019418724,37.565701536,1
서울숲공원,127.0425035261,37.542174923,1
뚝섬유원지,127.0669120808,37.5313753114,1
장미광장,127.1269381096,37.5124031416,1
건국대입구,127.0675135607,37.5410220889,1
성수역수제화거리,127.0537812121,37.5452626723,1
한양대역,127.0431653728,37.5568385373,1
삼성의료원,127.0841985263,37.4880319084,1
암센터후문.장례식장,127.086846533,37.4894759548,1
암센터정문,127.0878473678,37.4884555674,1
래미안루체하임.일원동맛의거리,127.0815178126,37.4894788042,1
봉은사역.삼성래미안아파트,127.062132403,37.5146268014,1
강남구민체육관,127.0538440968,37.4760331274,1
달터공원,127.0495376929,37.4764718335,1
강남신동아파밀리에,127.1013638991,37.4657119374,1
강남스포츠문화센터,127.105265141,37.4884984149,1
세종고등학교,127.1029589453,37.4877517491,1
영희초등학교후문,127.0804487767,37.4914707163,1
영희초등학교정문,127.0826018047,37.491856737,1
LH이편한세상,127.1017301991,37.4665038692,1
강남교육청,127.0474594292,37.5114181681,1
도성초등학교앞,127.0503342887,37.5004377675,1
역삼청소년수련관.도곡1차아이파크,127.042747415,37.4930391627,1
양재전화국,127.04091574,37.4855613566,1
LPG가스충전소,127.0357603485,37.4907386641,1
역삼2동주민센터.래미안그레이튼아파트,127.0466509054,37.4946514479,1
노블치과.누네안과병원,127.0506805488,37.5009785218,1
길동우성아파트.은평교회맞은편,127.1455465002,37.5363253754,1
둔촌고앞,127.1437043804,37.5316924858,1
중앙보훈병원장례식장,127.1476766966,37.5276924573,1
한산중학교,127.1389947092,37.5281802155,1
우리은행둔촌역지점.발리호텔,127.1360872446,37.5289914683,1
송파.잠실세무서,127.1153292744,37.5267427936,1
둔촌시장.발리호텔,127.1360422192,37.5289337892,1
둔촌현대3차아파트,127.1442207584,37.5275672008,1
선린초등학교,127.1455089358,37.5287423665,1
둔촌고등학교,127.1439019912,37.531792363,1
길동은평교회,127.1457063022,37.5364447972,1
한성유치원,127.1471930732,37.5413396753,1
강동노인종합복지관,127.1530710959,37.5518268468,1
명일동한양아파트,127.1559432243,37.5517061066,1
한영중고앞사거리,127.1560668421,37.5488497162,1
한영중고,127.1560074469,37.5479003585,1
강동리버스트4단지,127.1718505734,37.5738893414,1
강일리버파크1단지103동,127.1728150387,37.5680661566,1
강일리버파크3단지308동,127.175705864,37.5651855292,1
명일신동아아파트,127.152752,37.552314,1
고덕주유소.선사초등학교,127.1294939731,37.5554100096,1
서원마을,127.1331099599,37.5637465834,1
선사초등학교,127.1292823474,37.5551318728,1
주양쇼핑,127.1529220161,37.5524082169,1
강일리버파크6단지610동,127.1757860907,37.5651955879,1
강빛초.중학교,127.1723547268,37.5741147504,1
묘곡초교사거리,127.1515112374,37.559313289,1
명일역,127.1439942175,37.5520450645,1
천호역5번출구,127.1269789043,37.5376003403,1
천호우체국,127.1253804445,37.5409029385,1
고덕래미안힐스테이트시니어센터,127.1480731943,37.5592267785,1
고덕1동주민센터.고덕래미안힐스테이트,127.1505242907,37.5587183551,1
강일리버파크1단지.금화사,127.1733787357,37.5669762017,1
수유동약국,127.0229373107,37.6368531601,1
강북종합시장,127.0253777502,37.6411424039,1
국립419민주묘지삼거리.윤극영가옥,127.0106659099,37.6461552006,1
국립419묘지,127.0090086773,37.6469345902,1
삼양탕,127.0149621469,37.6339206702,1
유진슈퍼,127.0132454667,37.6355363619,1
진주빌딩,127.0179623627,37.6309121056,1
광성슈퍼,127.0186154571,37.6321556901,1
성일빌딩,127.0185067801,37.632224602,1
연일슈퍼,127.0303278899,37.6289229235,1
샛별슈퍼,127.0310910887,37.6278713362,1
실버복지센터,127.029313,37.627026,1
남양빌라,127.0284594499,37.6268649003,1
미아역3번출구,127.0269674453,37.6264943334,1
미아역1번출구,127.0258140086,37.6275412513,1
한국전력공사,127.0247055174,37.630537192,1
수유시장,127.0241160628,37.6322065964,1
요진아파트,127.0265076073,37.6336500361,1
우일빌딩앞,127.0275483885,37.6349179619,1
우광슈퍼,127.0324578678,37.6255057955,1
8번지슈퍼,127.038032244,37.6158503874,1
삼우하이츠빌라,127.0371919371,37.6160925583,1
한일아파트후문,127.0371400005,37.6154856509,1
장미맨션,127.0371286153,37.6147442136,1
한일아파트정문,127.0371149982,37.6139772435,1
강북문화정보도서관.해모로아파트,127.0368319191,37.6263100731,1
강북보건소앞.번2동주민센터,127.0375833137,37.6316849077,1
동성마트,127.0320590684,37.6236032594,1
참누리아파트,127.0478075576,37.622923477,1
미송경로당,127.0126477391,37.6241515772,1
마을버스사무실,127.0129222362,37.6250157966,1
삼양시장.롯데마트,127.0174313527,37.6251006761,1
삼양부동산,127.01803349,37.624911397,1
삼양오거리,127.01884846,37.6248224286,1
구.삼양극장,127.021116699,37.6249225792,1
미아역6번출구,127.0253615079,37.6259978752,1
미아역7번출구,127.0258950284,37.6267526342,1
깨순이김밥,127.0253318128,37.6260475405,1
강북반석교회,127.0211748942,37.6249939695,1
훌랄라치킨,127.0188728131,37.6248786446,1
삼일약국.롯데마트,127.0180700285,37.6249622964,1
삼양시장,127.0175357462,37.6251237745,1
월산슈퍼,127.012434487,37.62528573,1
정은빌라,127.01237315,37.6259923163,1
청소년독서실,127.0122970175,37.6260369261,1
미양중고등학교,127.0126186195,37.6240722279,1
화곡보람2차아파트,126.854155637,37.5540221105,1
등촌역1번출구,126.8631067715,37.551922341,1
강서구청후문,126.8502425476,37.5504766637,1
강서아파트,126.8507024275,37.5515681545,1
황제참치,126.8514690587,37.5527779972,1
콘티넨탈호텔,126.8522449981,37.5540890025,1
안골공원,126.8512562763,37.5359325283,1
강남슈퍼,126.8510524927,37.5351948865,1
신정초교,126.8511994867,37.5325972086,1
LG주유소,126.8562389727,37.5314251714,1
빨래세탁소,126.8491793133,37.5370530205,1
화곡전화국,126.8479529724,37.5294474068,1
곰달래약국,126.8580346098,37.5315192292,1
국민약국,126.8578694267,37.5317564379,1
제일은행,126.8477999422,37.5343551077,1
빨래터세탁소,126.8492270308,37.5369837617,1
염창역1번출구.강서평생학습관,126.8737340006,37.5472979883,1
동아3차아파트,126.8760092215,37.5494219179,1
염창중학교,126.8708858373,37.5533856093,1
이마트.증미역,126.862576472,37.5571431869,1
등촌강변샤르망오피스텔,126.8571774507,37.5586060292,1
등촌현대아파트,126.8551124134,37.5565999363,1
우성아파트앞,126.8708809995,37.5554953639,1
염창동주민센터,126.8710981793,37.5537435963,1
염창역2번출구,126.8760190428,37.5470809036,1
강서농수산물도매시장종점,126.8226291512,37.5544832634,1
청과시장2,126.8211934162,37.5518721091,1
강서면허시험장,126.8209820117,37.5484026849,1
수명산파크7단지상가,126.8222218772,37.5474076052,1
수명중.고등학교,126.8240549045,37.5501512552,1
마곡수명산파크5단지.6단지,126.8252648748,37.551466321,1
수명산파크상가,126.826086687,37.5532925338,1
수명산파크5단지아파트,126.8282249557,37.5534854476,1
수명산파크1단지아파트앞,126.829765862,37.5533410528,1
롯데2차,126.8404944458,37.5544239307,1
공영주차장,126.8478519417,37.5532503094,1
등촌7단지,126.8529839006,37.5613391963,1
등촌동주공8단지,126.851396905,37.5621095978,1
등촌동주공9단지,126.8497397817,37.5629021698,1
등촌10단지,126.8486513967,37.5615325673,1
등촌미주.진로아파트,126.8477364148,37.5599111999,1
등촌5단지,126.8439166889,37.5591488806,1
공원앞,126.8417768931,37.5593706907,1
발산역.NC백화점,126.839598,37.559581,1
NC백화점앞,126.8400859231,37.5594448491,1
등명중학교,126.8429711835,37.559154902,1
등촌6단지,126.8476512295,37.5595811304,1
등촌9단지,126.8487360899,37.5614109573,1
등촌주공8단지,126.8521262525,37.5616577156,1
등촌7단지아파트,126.8528632774,37.561300724,1
한국건강관리협회,126.8511523244,37.5537733814,1
우장산꿈에그린아파트,126.847802207,37.553319025,1
롯데1차,126.840587064,37.5545105596,1
덕원여자고등학교.덕원예술고등학교,126.8322065733,37.5492613495,1
수명산파크1단지,126.829834869,37.5534497221,1
마곡.수명산파크2단지,126.8278624985,37.5536376298,1
마곡.수명산파크3단지,126.8259429566,37.5531806531,1
마곡수명산파크3단지.4단지,126.825295906,37.5517211006,1
마곡.수명산파크4단지,126.8244352418,37.5506480922,1
수명중고등학교,126.8241072611,37.5493106868,1
신광명마을,126.8240688466,37.5471069801,1
서울자동차학원,126.8215935275,37.546929391,1
다솔마을,126.8165255014,37.5544315583,1
공진초등학교,126.8216364382,37.5583928624,1
마곡엠밸리7단지앞,126.8245059927,37.5655177522,1
마곡엠밸리11.12단지,126.8214633365,37.5601845702,1
마곡엠밸리11.12단지상가,126.8211381551,37.5587795397,1
마곡13단지힐스테이트상가,126.8198553768,37.5579626214,1
푸르지오APT,126.8311233776,37.5418326361,1
수명산입구,126.8288724263,37.5434138114,1
강서교육청,126.83051628,37.5412331159,1
전화국,126.840232155,37.5644611046,1
기업은행,126.8408119191,37.5662838187,1
방화4단지,126.8133871696,37.5768186917,1
방신시장.LG베스트샵,126.812319,37.573397,1
마곡중학교,126.8205046239,37.5688671431,1
마곡엠밸리1단지,126.8190972189,37.5679344588,1
마곡나루역5번출구,126.8273287125,37.5651464096,1
강서세무서,126.8222020528,37.5622730513,1
마곡엠밸리7단지입구,126.8246318308,37.5650204501,1
마곡엠밸리7단지,126.8239183391,37.5670953428,1
마곡엠밸리3단지입구,126.8192790076,37.5679685289,1
마곡중학교정문,126.820827607,37.568646111,1
방신시장,126.8120239047,37.573476943,1
방화동삼익아파트,126.8132613831,37.5767991474,1
두산아파트입구,126.9467625951,37.4847795273,1
구암초등학교정문,126.9463988995,37.4881604411,1
방앗간,126.9460458518,37.4899845453,1
숭실대입구역2번출구,126.9535348988,37.4961600239,1
봉천고개현대아파트,126.9563945625,37.4918637013,1
봉천역6번출구,126.9434122925,37.4831694892,1
봉천역4번출구,126.9413726569,37.4835785412,1
서울대후문.연구공원,126.9578234675,37.4650707751,1
기숙사삼거리,126.9567544675,37.4603841606,1
제2파워플랜트,126.9494809391,37.4490213031,1
건설환경종합연구소,126.9500703079,37.447106314,1
BK국제관,126.9579113536,37.4654068293,1
국사봉,126.9415089668,37.491199516,1
은천교앞,126.9358801406,37.4863717993,1
신림성모성당앞,126.9326280546,37.487007915,1
관악우체국,126.9341300513,37.485293858,1
신림역,126.9296363597,37.4850547815,1
당곡사거리,126.9287245125,37.4886932319,1
GS편의점.소망유통,126.9686743492,37.4693252486,1
인헌시장입구,126.9657712484,37.4754269926,1
파리바게트.낙성대지하철,126.9642432548,37.476087779,1
낙성대동시장입구,126.9574918969,37.4786817169,1
소망유통,126.9684325151,37.4694829938,1
미성빌라,126.9303130944,37.4770755691,1
혜성세탁소,126.9303339996,37.4773834603,1
GS편의점,126.9305936474,37.4784516008,1
서림동주민센터,126.9349976492,37.4748634508,1
현대아파트109동,126.9332910734,37.4749480519,1
현대아파트106동,126.932383453,37.4751026641,1
조원경로당,126.9082684306,37.4835790164,1
신도브래뉴.구펭귄아파트,126.9111705889,37.4841296045,1
펭귄시장,126.9122794134,37.4835631958,1
신림체육센터,126.9146898654,37.4809468123,1
청림동푸르지오아파트121동앞,126.9606642036,37.4855868795,1
푸르지오122동,126.9596440311,37.4860722009,1
서울대입구역2호선,126.9537404447,37.4825158131,1
관악프라자,126.9546477261,37.4836201481,1
우성아파트103동,126.9592701481,37.4861224261,1
행운동우성아파트109동앞,126.9609391821,37.4853535684,1
난향동공영차고지,126.9188648134,37.4634949919,1
삼성산주공정문,126.9262870497,37.4611570005,1
2단지종합상가,126.9266519382,37.463446405,1
203동앞,126.9266230554,37.4646270057,1
신본교.서원동성당앞,126.9344540448,37.4778015296,1
201동.동신교회,126.925822589,37.4642686071,1
3단지종합상가,126.9266872168,37.4633028072,1
삼성산주공아파트정문,126.9256787839,37.4612295063,1
관악세무서,126.9244979041,37.4790047682,1
재넘이고개,126.9352998131,37.4927160763,1
정보도서관,127.1104763987,37.5502446412,1
농협구의역지점앞,127.0897111252,37.5402920346,1
(구)동양마트앞,127.0900165132,37.5415506273,1
워커힐아파트,127.107576,37.549962,1
구동양마트앞,127.0899534187,37.5415506994,1
그랜드마트앞,127.0896511085,37.5403059696,1
테크노마트.광진문화원,127.0959503785,37.5371322994,1
프라임아파트앞,127.0968989204,37.5379368868,1
현대3.5차아파트,127.1002749407,37.5408370165,1
광진청소년수련관,127.1052370553,37.5460282079,1
워커힐팰리스,127.1096178569,37.5500264291,1
긴고랑종점,127.096058,37.562159,1
긴고랑주차장,127.0955418801,37.5606772464,1
찬양교회,127.0875671792,37.5540987456,1
용마초등학교,127.0817148283,37.5563479303,1
군자역,127.0799407203,37.5579211693,1
중곡119안전센터,127.0863009207,37.5667630683,1
구.새마을금고앞,127.0872203477,37.5614468159,1
마을금고.브레드제과점,127.0892720532,37.5576560412,1
마을금고앞,127.0893526987,37.5576958341,1
대순진리회앞.구.새마을금고,127.0874300416,37.5609405817,1
대원외고앞,127.0870517362,37.5632355794,1
중곡4동파출소,127.086685053,37.565408733,1
중곡아파트.기점,127.0781417284,37.5670255814,1
기업은행.용마사거리,127.0814700959,37.5625158662,1
종로약국앞,127.0879979441,37.557576328,1
중곡아파트.종점,127.077803378,37.5664182737,1
송림식당앞,127.0767220278,37.5368053691,1
구의아크로리버앞,127.0920468874,37.5353125577,1
강변역A,127.0938460668,37.5359647769,1
동서울호텔앞,127.0920592455,37.5344953121,1
자양1파출소앞,127.0768108951,37.5367827662,1
자양종합복지관앞,127.075448225,37.5324284674,1
개봉푸르지오후문,126.8491525827,37.5001708387,1
개봉푸르지오정문,126.8487066935,37.5010285403,1
개봉중학교,126.8431461097,37.5022080081,1
작은굴다리,126.8454867066,37.5029765488,1
거성푸르뫼아파트입구,126.8464131389,37.5013285155,1
구388버스정류장,126.8468915544,37.5003147945,1
큰굴다리,126.8472749699,37.4993064423,1
천왕역,126.8386730145,37.4862532094,1
연지마을,126.8423452957,37.4828886288,1
남부주유소(마을),126.8473977238,37.4812938826,1
천일택배앞,126.8521775119,37.4812878951,1
개봉한진APT후문,126.8546947881,37.483521018,1
